file,leaves,fruits,flowers,split
cacc2dc0-7ba8-41c2-b613-dc6f23728885.jpg,1,0,0,eval
a7f70e7f-7b34-49e5-807f-26d164e4195b.jpg,1,U,1,eval
d4c66e4b-1e51-4d20-9e72-cdd7bed6dd9a.jpg,1,0,0,eval
c43bc8fb-5836-4ecd-a6ee-553a45bd7abd.jpg,1,1,0,eval
0a58fa0b-81bc-4110-8557-903d38f31ac1.jpg,1,0,0,eval
ff1271d1-8c06-4cee-bb31-04474971d138.jpg,1,U,U,eval
bd160faf-c6a0-4e97-a9bd-ecf79bfa6be2.jpg,1,1,1,eval
929b9ce9-bf4a-4dba-a16b-0c068accfa97.jpg,1,U,1,eval
45589467-2c75-4667-b2d3-c3e7e1cb50d7.jpg,1,1,1,eval
099b79bf-c42a-4fd0-a0f2-4c3f31172b63.jpg,1,1,0,eval
5f31c6ff-90a7-4cf7-a7cc-5150ab2b71cb.jpg,1,1,0,eval
bbd22398-88c1-423d-ae3d-59a1080dad35.jpg,1,0,1,eval
06a495a5-57e6-4df5-b417-ee75503f847d.jpg,1,1,1,eval
1096c984-ac5d-4952-ba5d-eed760904b66.jpg,1,U,1,eval
41c29849-a88d-47d2-81d4-3d469acc05b5.jpg,1,1,1,eval
fe02e839-e699-44a6-871f-678e4c4f042c.jpg,1,0,1,eval
b2e1b5ab-f74a-40e6-9aff-1afc1e4ae782.jpg,1,0,0,eval
8b1aa964-99f1-483f-9491-cb8253d48e40.jpg,1,1,0,eval
6e0eb0e3-2afe-42ed-836e-4554201df83d.jpg,1,1,1,eval
cbb06ab0-f05f-4d5b-a23e-519fab071585.jpg,1,U,1,eval
9710b7b8-3a83-4fda-ada3-a5c352bc1b00.jpg,1,U,U,train
ca139983-dd8a-408f-b69e-d7c84c6227fb.jpg,1,1,0,train
3e7fc406-cf1d-4fe3-a4ee-1578bb1a6b2c.jpg,1,1,0,train
c4a82036-a34c-465b-a601-31ec8af6afaf.jpg,1,1,1,train
57f989df-5e0c-46d6-aca4-0a64114ba2e2.jpg,1,U,1,train
f64142f3-c22b-4eab-ae8c-fc118526d9d9.jpg,1,0,0,train
3b7068fb-d257-4a88-befb-b076be17c6f8.jpg,1,0,0,train
11792438-3685-4b22-bfa9-7c69b9adc5bf.jpg,1,0,0,train
75f09383-b1aa-460d-b7df-17c9aa3630ba.jpg,1,1,1,train
8c3237c1-5a85-43f9-9755-76cd1d2c6605.jpg,1,1,1,train
7e17c3f9-e429-461c-9a3f-9777bdd8e1c1.jpg,N,N,N,train
d48f2925-c032-4314-adb0-04c4362721ae.jpg,1,0,1,train
c791ce87-ea18-4605-9049-2e2bcc08daee.jpg,1,0,1,train
69e12e54-2bbe-4877-970c-5d8567b29e9a.jpg,1,0,0,train
3bbb460c-2010-4a58-bd26-a59216b19031.jpg,1,0,1,train
f6a1de23-627c-42f1-a4d7-4445bc000088.jpg,1,1,0,train
b97f8b18-3dd3-4521-b0d3-7f9618e1e1ec.jpg,1,1,1,train
de9c89d4-c3b7-42d0-9f1d-6a06b629333f.jpg,1,0,1,train
70985a8f-56d1-456d-a0a2-6fae7004c9e7.jpg,1,0,1,train
13dbefaa-8d42-48f7-a1e8-392abb689782.jpg,1,1,1,train
078ef1e1-2fc1-47f2-889a-d0f90a67dfbb.jpg,1,1,0,train
700f672c-2cad-43b1-bfde-4292b44782dc.jpg,1,U,1,train
20823bc6-0d58-4403-85b0-a97a054094e9.jpg,1,0,0,train
1023a245-ca94-4d2d-a431-89c1d0bdc14f.jpg,1,1,1,train
0ca7f71d-1ea1-464b-9bdd-8b9c3afb0fad.jpg,1,1,1,train
a747ad92-fa6e-40f2-8a7a-97b645c354b9.jpg,1,1,1,train
0fb6f152-5cfc-4a0b-91e8-6a8cc64666c2.jpg,1,1,0,train
37c6742c-dcc6-4774-988b-5818acd8c66b.jpg,1,1,1,train
6e6fd5c8-09f4-4b1e-99b2-f6cf233e892f.jpg,1,1,0,train
0a8de696-0971-4b31-969c-d40423942e43.jpg,1,0,1,train
5926beb9-b603-4278-992f-7693500bc434.jpg,1,0,1,train
6b9f2c23-1bbe-450a-84ba-6c40dad21c90.jpg,1,1,1,train
ccffc7e5-9be9-4037-9c3a-79866cea7838.jpg,1,0,1,train
e820ae14-b458-4b5a-a6cf-02366019ea6a.jpg,1,0,1,train
07d7d32c-07dc-4672-8abd-36466e9e36ec.jpg,1,0,1,train
431d8532-65b5-4e4d-8a7a-a0e866106d81.jpg,1,0,0,train
3403aa71-92b9-4bfd-a24c-a22f562e1f2d.jpg,1,U,U,train
6e724c6a-4b30-470f-832d-dea0a650be58.jpg,0,0,0,train
919019dc-0bf9-451a-806e-483afcd9deff.jpg,1,0,0,train
f129deac-0cfc-454a-9ac5-25486165c9d3.jpg,1,0,0,train
0cee811f-d267-49a3-aa31-7926176c07b3.jpg,1,0,0,train
c3e5f7f7-5956-4b71-8ba2-27ee7a7ef0aa.jpg,1,0,1,train
159b693d-e630-47e7-b855-4344bcf6dcb6.jpg,1,1,0,train
40b2c664-036d-45b0-86a7-291b1f19cf03.jpg,1,0,0,train
10951077-e124-4486-b670-ab2d3418dbdc.jpg,1,U,U,train
a50e5af2-5821-4416-93a4-e8371cba8f37.jpg,1,1,1,train
0034f8b7-5618-410c-95fd-8261227e08de.jpg,1,1,1,train
d01fdd4b-6f93-43f4-9442-6489e64365c7.jpg,1,0,1,train
a4a8b01d-cbbe-41c0-903f-cae095af961b.jpg,1,1,1,train
a54970cc-3725-4035-bd69-d9b9a8408530.jpg,1,U,U,train
c24c22a3-eba4-48cc-ba21-369ca9ea1b1e.jpg,1,U,U,train
9990e158-aac6-4849-bead-39b122438af2.jpg,1,1,1,train
2d51b63b-e452-4f35-8309-098c65d0784e.jpg,1,0,1,train
642da9a1-6997-40aa-a248-5d3385908df5.jpg,1,1,1,train
e4f7cb31-e950-4f54-9359-d859bc63c9c9.jpg,1,0,0,train
a9fcf69b-5743-45e4-89c3-6e1c0172bebc.jpg,1,0,1,train
19ef2e14-3497-4b81-b13e-971d6fca7dea.jpg,1,0,1,train
9607d41c-843b-4b33-a8ce-04e9300aaf07.jpg,1,1,1,train
452c3a64-5025-41ea-9e15-d3dcc91b11e3.jpg,1,1,1,train
0655c40e-7ecc-4316-a444-08a50e00ae34.jpg,1,1,1,train
b3cb9627-e217-45f7-beeb-8c0659f7527a.jpg,1,U,U,train
3b9a555b-a741-4d46-9497-eb2227d7a516.jpg,1,U,U,train
590ee495-6815-40fb-8123-905c7f564130.jpg,1,0,1,train
efa0bdc6-e353-4876-9a92-b23c91e3f207.jpg,0,1,1,train
1baa53b7-cedc-4465-9c0b-2f6577e1df42.jpg,1,1,1,train
202b3ca9-1eba-461f-a43a-997ef3e79bb5.jpg,0,1,0,train
be2205fe-571e-4775-910c-7be647539223.jpg,1,0,0,train
a6983535-a309-4659-8ab8-625f16d45ab2.jpg,1,0,0,train
cbffd1c2-db2e-4c26-9440-8d2713456af8.jpg,1,0,1,train
fc614cf6-567a-468b-8932-628c30c621cc.jpg,1,U,U,train
17e1e259-a48c-4ce3-9bbc-350d63467f84.jpg,1,1,1,train
9c186fff-295d-4828-af1f-c349eb067436.jpg,1,0,0,train
30713340-025a-474e-a4b2-00b483fd7660.jpg,1,0,1,train
5a35164d-1faa-420e-9c5a-b6f394cb18b4.jpg,1,1,0,train
6aaca2df-07de-4893-a622-4595a3d59a38.jpg,1,0,1,train
4e9421bc-5e5f-47e9-94a6-226617c4f94e.jpg,1,0,0,train
1dedfd84-838b-48ea-b932-d0bb0343442a.jpg,1,0,1,train
af7fb170-0f85-4e43-88e0-791cda02fc32.jpg,1,0,1,train
c63454e1-b1bb-42ad-bf69-f54aee271361.jpg,1,0,0,train
bacf5eac-3b3b-4735-966e-de85df538851.jpg,0,0,1,train
686cdf5f-c855-4ad7-8906-2f4989488da1.jpg,1,U,0,train
7cebb621-8636-45f8-b1d5-aac020d520fc.jpg,1,1,0,train
d28c2564-5a18-4f5b-8c8e-a7b1b8bd5936.jpg,1,1,1,train
49b395b1-1400-4550-b00c-f286ed503aca.jpg,1,1,0,train
78e3265e-f753-4c58-b66e-1f111a836191.jpg,1,U,0,train
7fc8564c-f78f-4054-bfa2-43069b88bc8a.jpg,1,0,0,train
c82b46d9-5ebb-4f12-9c74-872b9ce1023e.jpg,1,1,0,train
298e24e2-85e7-4a5b-a5b9-a2e882b6b8b9.jpg,1,U,U,train
97cc9328-61bc-4cfd-9c8f-fa0ff89a3300.jpg,1,1,0,train
61cb8a75-a203-40eb-8355-bbeba3141705.jpg,1,U,U,train
f7b20d79-e334-4e4e-8b01-1d53e56dd113.jpg,1,1,1,train
bc6494a1-be3c-47ac-9f11-12089c0f6aff.jpg,1,0,0,train
3a08a60c-abed-414c-a8d5-c4cc8d810431.jpg,1,U,U,train
7925e8fd-9fc6-452e-9ee8-1347f28ee543.jpg,N,N,N,train
c34e11e1-0e21-4e4d-9b6f-902761292970.jpg,1,1,1,train
526dd9a0-e3aa-4be1-a695-0a1a59b1448e.jpg,1,0,1,train
edab9550-02e2-4694-8b38-9352c76aa14b.jpg,1,0,0,train
7d1af9ab-aca0-4072-a325-b24bdffb4141.jpg,1,1,1,train
58dacf43-3a3f-4492-a90c-1afdc2c2515d.jpg,1,U,1,train
da32d2ea-9652-4421-bc01-0b5b4cc8d692.jpg,1,U,1,train
a398a3b2-f6af-4683-a6d2-dc6d7a63649f.jpg,1,1,1,train
14bce2c5-ce7a-472c-ad4c-47ac92323186.jpg,1,1,0,train
811bf429-8217-4eab-90ff-200d37dba91d.jpg,1,0,0,train
a15067ec-61bf-4bb5-9615-a14d39317649.jpg,1,U,1,train
27e41052-141d-4e42-8914-182ec768db32.jpg,N,N,N,train
a9ca19b1-3347-4eb8-af6b-9e10ac46a697.jpg,1,0,0,train
24f65df9-f9ec-4f5a-aeeb-8c3290dbc2b4.jpg,1,1,0,train
e90121e0-0430-4959-a65c-148f8dd61e1c.jpg,1,1,1,train
0bbfcf8a-0fcc-43d9-8cd4-b5e2dc4df024.jpg,N,N,N,train
58253274-fe77-4888-86fe-86224373b053.jpg,1,0,0,train
0b747254-bf53-4c9e-b6d1-a127ca3476a9.jpg,1,1,0,train
d1e49535-20fe-4a41-bcd8-900ca79d665e.jpg,1,0,0,train
a79b66f9-a0c4-4dd0-8b25-bd4d98978276.jpg,1,0,1,train
f77db65c-3302-4ad9-9232-c0dc6a4236e0.jpg,0,U,U,train
b5b790ed-430b-49d1-a061-a6113b760982.jpg,1,0,0,train
f68835ce-4d14-40b7-b741-794655934941.jpg,1,0,1,train
40f0a9ce-953a-4e45-bd6e-9eeda50a007f.jpg,1,0,0,train
78b6abfa-01e1-49cd-9ad7-c4669c707d85.jpg,1,0,1,train
e4f1b413-3b5b-4466-b98b-cfef33af7954.jpg,1,1,1,train
95d2d0b5-c082-401c-bafd-bc34a277db21.jpg,1,1,1,train
19300568-2db2-430a-8bdc-4bacdf89f938.jpg,1,U,U,train
e7c2424c-5f84-43fb-85f5-17ec704663e8.jpg,1,U,U,train
9470d20f-03f6-4cea-ae97-3b20c974a4f8.jpg,1,0,1,train
2c263d8c-4d0d-469b-ad98-e84b1f7f8c52.jpg,1,1,0,train
452c931d-5242-4aa6-97ad-07b766dceb5f.jpg,1,0,0,train
7498ea56-e6c4-437b-8af1-53529397df2c.jpg,1,1,1,train
c0158a11-3ca5-46a5-885c-23df61ae0423.jpg,1,U,1,train
f180e69d-b17c-469b-9b53-75accadd0257.jpg,0,0,U,train
bf2d0ac5-6a66-4289-a2a7-cf49ea4c8aa0.jpg,1,U,U,train
be6d39ce-1f56-428d-920e-8c470292beca.jpg,1,0,1,train
fcfa4115-3f9a-4ac9-95a7-48de18ff23fb.jpg,1,1,1,train
631107b9-88b7-4ea0-96fc-fce2c760339b.jpg,1,0,0,train
a177248b-309d-4ac0-b116-9c6b3835e49a.jpg,1,1,0,train
86188106-ce42-4127-b760-8fa1ce182891.jpg,1,U,U,train
ff6e992a-8268-40eb-9351-4acccd47559a.jpg,1,0,0,train
e9b66d0f-adac-442a-8d71-900a30421d49.jpg,1,0,1,train
f9ce22b9-d29f-45f6-a5c1-6fe8e3f465aa.jpg,1,1,0,train
feab158f-2f91-443e-8e43-470e806f9a8d.jpg,0,0,1,train
26c0a58f-5d6f-496c-af46-614b1c2536dd.jpg,1,U,U,train
668819a9-11a0-4c63-aa59-6e80a73fa326.jpg,1,0,1,train
3ea1b7b0-ef5f-4912-8c38-d2b4fad8d5b0.jpg,1,0,1,train
f4ea961e-5554-48af-83d4-ff5cfb190bf2.jpg,1,U,1,train
6a319505-0be5-4e26-910b-0fd0f5f9a30f.jpg,1,1,1,train
ae7d80d9-e402-4aab-ac9e-bc5b01d41ec2.jpg,1,U,U,train
f753ad68-fdc2-4312-84f0-3a925e579012.jpg,1,0,1,train
1fd05014-a804-4dc2-9ab8-822b09fd5ee6.jpg,1,U,U,train
5dc0eef5-8e66-4ad7-be3f-db9c96e7cae2.jpg,1,1,1,train
e778c01c-a63a-41b0-8501-004f028fe4c1.jpg,1,0,1,train
03b004a0-2e68-45dc-953b-cb1efb35f5c0.jpg,1,0,0,train
9912d3f0-cfbd-4eea-bf53-8890b92f1a10.jpg,1,1,0,train
156d47c1-1094-448e-88de-dc5d2ef54a9c.jpg,1,U,U,train
df3f2df3-b1db-4442-9b59-957b1dbc6356.jpg,1,0,0,train
433377a7-1742-4d78-ba57-0f2e36248522.jpg,1,1,1,train
b8be83e1-1c2a-448b-a5ab-7365a92f7150.jpg,1,U,U,train
9381ee73-87c2-45e3-b178-f976d1afe186.jpg,1,0,0,train
ae2fa4c8-b03b-4983-bfc9-fa32aaa956f4.jpg,1,1,1,train
130044a6-03a2-4399-9d37-df1b45297eb0.jpg,1,0,0,train
68cac021-84d5-4851-ae77-058faf8c9968.jpg,1,1,0,train
1930a87d-cdc3-42a3-bee5-a653a8a0c8f8.jpg,1,U,1,train
0eecb0de-3b16-4038-a730-0d48ec6cadc0.jpg,1,U,1,train
27ddc076-066d-47f0-a447-15062914950a.jpg,1,1,1,train
79413cde-27af-4735-a1b2-8c39e8621d98.jpg,1,1,0,train
87f8bea1-d69b-4efc-ab78-d740a21fa006.jpg,1,0,0,train
2d93f682-09bb-43df-8ac8-d81915541831.jpg,1,0,0,train
9b24ee47-a030-4679-b8c1-cbf49b87b227.jpg,1,U,U,train
a8ed36cb-797a-4198-8300-7f830ecc706d.jpg,1,1,0,train
865a441e-acf4-455b-97bc-b36b9a56ae74.jpg,1,1,1,train
0f48ac6e-25c9-4f84-b2f4-354de4aa56eb.jpg,1,U,U,train
dfc185b4-5717-4c7e-9c0b-e0ccde4640eb.jpg,1,1,0,train
c6e2f326-ac65-48a3-8bd4-175a8602c30d.jpg,1,1,0,train
fb1b47d9-616c-4706-9b87-ee7e01fe9c0c.jpg,1,0,0,train
4274b4ea-ed8b-4504-b38c-a7a609de8401.jpg,1,0,0,train
dd36ff2b-8602-4c97-a937-1379d4718684.jpg,1,0,1,train
d4523bf2-d8c1-4537-8aa0-fe422a274f32.jpg,1,0,1,train
912e228f-cdf5-413a-8bfc-c4264bd7a989.jpg,1,1,1,train
d85bad86-184c-4506-95f7-1a3c7e88e37d.jpg,1,1,0,train
5a22221b-b4dc-407b-b887-926eab9c5342.jpg,1,0,1,train
4e06d823-99c6-499f-80bf-8bf79ed3a76e.jpg,1,U,U,train
26478cbd-2803-4122-83ce-e54d90e2e391.jpg,1,0,1,train
878b29ac-8962-4fa6-b74f-0a2f6d98d20a.jpg,1,0,0,train
948abb86-f348-401d-96b1-8a1bc60df03c.jpg,1,0,1,train
a22c4e2c-944f-4f92-bfbe-f84940278e47.jpg,1,0,0,train
0d186a46-f7bb-4c2e-9121-ed94e7e013b6.jpg,1,U,U,train
38c27b20-1749-4ea6-bb15-2311658cb92c.jpg,1,1,0,train
27811fcc-8ed8-474c-82d5-454829ade901.jpg,1,U,U,train
7c8382a7-2cfd-43a8-94ba-20c7259257ec.jpg,1,U,1,train
41672f90-ba8b-480b-a30a-b4edebf89388.jpg,1,0,0,train
f84e72f1-4b13-4676-ba20-49c578d98976.jpg,1,0,1,train
454b9139-8065-409e-9225-ec0bd5ad0206.jpg,1,0,1,train
5b68c68a-4db4-43b0-bfa0-0156fd315a59.jpg,1,1,0,train
dc23603e-6a93-49f3-ae36-6e72defb1840.jpg,1,1,0,train
7552e924-f3eb-4152-adf9-c3801f950d06.jpg,1,0,1,train
36bca9aa-88ef-412e-872a-4c6aceb26af4.jpg,1,1,1,train
b055845a-b080-42e7-adbf-d80ade68ed18.jpg,1,0,0,train
e638608b-6ebe-4b95-9df6-8a3e2626d666.jpg,1,1,1,train
126b13c0-f86e-4dd7-b155-cecf583d7a6e.jpg,1,0,1,train
1fd15aa0-e8c0-4803-babe-07affe9050ca.jpg,1,0,1,train
f7d445c5-3059-4d1f-b3ba-99cda55635e5.jpg,1,1,0,train
4d37e2b2-34ac-4a88-b1e6-a3ee2994b8af.jpg,1,U,U,train
c0e2121b-459b-4658-84af-8b0b6dd5283e.jpg,1,U,U,train
84026923-ac63-4c60-9601-3f1db95a94d3.jpg,1,0,0,train
0ae09ef2-8034-4144-af58-264bb8239251.jpg,1,0,0,train
0ac3ef41-0265-462e-b38a-f019c433485d.jpg,1,0,0,train
5c4aee5a-0c26-48d9-aa5e-a4d2f8074f18.jpg,1,0,1,train
e4c70c53-83b0-48e3-b1f4-2c906edc0e08.jpg,1,1,1,train
b58f9be8-1d46-4b37-9c49-39481fec048c.jpg,1,0,0,train
f0de13cf-e458-4f19-a850-f0ac2ac7b238.jpg,1,0,0,train
c5660081-0a16-49ed-ada8-63eb16f48925.jpg,1,1,1,train
a3c566b1-1233-4016-a897-34f33233d022.jpg,1,U,1,train
899a35a9-c152-4aa4-8382-0bdea3e78a4a.jpg,1,0,0,train
2710edfd-996b-485e-a4de-f1d86a1e1656.jpg,1,1,0,train
2d6466e6-6542-477c-bbb6-f69a661bdd0a.jpg,1,1,1,train
2826d974-5ed5-4470-ba33-6cb07a22e338.jpg,1,0,0,train
7c3f6426-1b1d-4186-8357-67235b3d3292.jpg,1,1,0,train
c2c60b87-1954-48bd-8358-91a6c7b5114e.jpg,1,U,U,train
90231a1b-84ed-48a6-9dcb-567df833e62f.jpg,1,0,1,train
68d93047-e8ae-4123-92dc-278acd172be6.jpg,1,1,1,train
994a1f18-df86-46d2-ac1f-5e2f7af9ce67.jpg,1,0,1,train
ea219997-a14f-4083-9acb-1cc9193f6805.jpg,1,U,U,train
69bc2f69-8170-40b0-9931-337ea2044ab8.jpg,1,1,0,train
62ca98be-d723-4fa9-a98f-af4d535a13d2.jpg,1,0,1,train
29d2a458-7abc-4739-b774-190843872e77.jpg,1,1,1,train
357e3702-6e45-4f9b-83d7-b3b9d51f1a74.jpg,1,0,1,train
0d6d0a1b-3ac2-4f92-95d9-a1f7fd2521eb.jpg,1,U,1,train
f2160650-b027-4bbb-b738-6d3340e8b80c.jpg,1,U,1,train
57297914-150b-471a-8c71-07bcdec6feb4.jpg,1,U,U,train
3961b09e-1614-4a66-aa76-aa196f57cff9.jpg,1,1,1,train
7e738cc8-c7da-4d3d-aaf9-e6870048ce63.jpg,1,1,0,train
e251db4a-438b-4228-98ee-6063fc99be67.jpg,1,0,0,train
87949521-2d55-4690-8c78-a7bde8e72cf9.jpg,1,0,0,train
a714140f-8729-4247-8cf1-21fec92245b9.jpg,1,1,1,train
fca2a7a4-2bb0-4ad5-be39-3f8b20ce7b39.jpg,1,1,0,train
5e60066c-24dd-4a02-9e54-7b9a60c8f0ff.jpg,1,1,1,train
9404814d-3da2-4e84-ad60-8353b939f467.jpg,1,0,0,train
a17ebd75-5dc3-44d9-a567-8ce0351b0aa3.jpg,1,0,0,train
c29b7583-3046-430a-8efd-94a4f3463d51.jpg,1,0,1,train
a24da899-bccc-4dbd-9e05-f85cc5ba4f1d.jpg,1,1,1,train
3accad42-1db1-4118-8498-7979d7d4f8d5.jpg,1,0,0,train
cc91bd18-8899-42aa-a78f-9e297b646041.jpg,1,1,0,train
5b5d3f6f-0710-47cb-a253-97fc1c3c3dbe.jpg,1,U,1,train
29bca450-221d-4169-9e8c-12036231e324.jpg,0,U,1,train
4169eabf-4ce9-4500-b983-d0953083b0b4.jpg,1,1,0,train
32396f10-3dd1-42cd-8a47-e6fbb2125adf.jpg,1,1,1,train
43a0e41a-d154-4fe8-a9d1-1236873bb2e2.jpg,1,0,0,train
6981b1d0-b8f4-41e9-91a2-410ca0d32078.jpg,1,1,0,train
7a18b20d-0d9c-4e90-b3f2-c7507e5b6892.jpg,1,1,1,train
f8e3217d-5703-4c86-9a70-8947ba08d40d.jpg,1,1,0,train
4af18ac9-63cc-4e5e-9ad1-14a1315feb0b.jpg,1,0,0,train
e9d77649-53f8-4e01-9c78-f69e9acb442d.jpg,0,0,1,train
4203c096-6260-4e49-b69a-fe371c653911.jpg,1,U,U,train
87d9cd61-b97a-4706-a944-4ecf6107f60a.jpg,1,1,1,train
5efd7aad-2c4b-43bc-84b8-2a14bb28d829.jpg,1,U,1,train
94a5c10e-11cd-4657-b23c-bfd61444b2d9.jpg,1,1,1,train
466d76f0-3d35-4aff-9fe5-ba39a46413d5.jpg,1,0,0,train
e7a32630-6bb0-4450-b9b7-906a5ae9653f.jpg,0,1,1,train
b98c38d1-cbdc-43b7-bbc3-1c0ba0f4867d.jpg,1,U,U,train
217b81f3-ab27-473b-9047-fb76aca758c3.jpg,1,0,1,train
32922cb5-e9cb-4c2e-899a-890ae0eb8d2f.jpg,1,0,0,train
c8291a7f-6cd4-4637-b49b-9d4724b62812.jpg,1,U,0,train
7ccb7cdc-e3b8-4725-9a93-ad6bf6a74a94.jpg,1,1,0,train
24a291c5-fce3-4171-b0db-ded7c735e7c4.jpg,1,1,1,train
770c8808-f140-4a8d-afcd-f237b0763486.jpg,1,1,0,train
ec3ea8b3-3fd6-4f9f-b7fb-255d7019aa01.jpg,1,U,1,train
3223232f-d4dc-4c27-8cef-b936b85662d1.jpg,1,1,0,train
07b518b8-eef0-4042-9116-5126ff9faabd.jpg,1,0,1,train
49db6423-1f4b-4317-bd17-7a6732b557be.jpg,1,U,1,train
0bf384bb-9408-4fc1-9108-94ac1d3f6605.jpg,1,1,1,train
2801092c-1ba0-49fc-858a-ef1f1cbdd401.jpg,1,1,0,train
9c0e16e2-4a5a-4b63-a5ed-50e79360f286.jpg,1,1,0,train
204158d6-b768-49bd-b5e6-ed262d17a0bb.jpg,1,0,0,train
98e533bf-51eb-41cd-96f5-3b9e93aecd71.jpg,1,U,1,train
5ab2e18e-0190-4575-8872-235540516e2d.jpg,1,0,1,train
64e38934-2078-45c0-ac77-248d44ca963a.jpg,1,1,1,train
319855cd-91b1-4b45-a412-2ae34235222d.jpg,1,0,1,train
0b2e4584-e751-4764-b739-71f4bbafd47a.jpg,1,0,0,train
b714ed6c-5328-4451-9dae-4524b9cf56f7.jpg,1,0,0,train
dbe12d53-0fa1-4d71-8013-f987a0d4d648.jpg,1,1,1,train
4855eff7-ae87-4a94-8382-0e21549f893a.jpg,1,1,1,train
15ee13bb-1d4c-4a15-b399-e1c3e76011da.jpg,1,1,0,train
b201553f-221b-456c-94ca-daf9e4298694.jpg,1,0,0,train
4d376687-cd48-4dd8-8728-37059c88b4a4.jpg,1,U,1,train
acdda84c-7605-45bc-a227-f90706971592.jpg,1,0,0,train
9c89527d-2fd6-4bca-935e-31237be4833a.jpg,1,1,0,train
711263b8-898f-4e3d-a71e-9689dfbcef7e.jpg,0,1,0,train
b9179f86-51d7-4092-bfd7-2b4b4bc035e7.jpg,1,1,0,train
b3ca964d-bddd-4589-a6db-a51af33af300.jpg,1,0,0,train
b29852c3-fc39-420a-96db-03508af3e577.jpg,1,U,U,train
0fad8bb7-4e8d-46f8-be36-10559532af32.jpg,1,U,U,train
4a89dc87-a05e-4f70-b156-106b3d3fe5da.jpg,1,1,1,train
ef443c27-cf8e-48d5-9bde-5f4a2049d1cc.jpg,1,1,1,train
68a0bba3-a806-49c7-9961-bbe0b3f45940.jpg,1,0,0,train
255b622f-659f-4c94-a7f7-af11e6b3215d.jpg,1,0,0,train
7acc43a8-bb01-4365-8aa8-521725d17813.jpg,1,0,0,train
08eb0628-62f5-4f3a-9e88-3e1ca0e6c067.jpg,1,0,1,train
c91ba2f2-e97c-49a4-aa96-e3dfdd481dd7.jpg,1,U,U,train
66bcd425-80aa-4624-a522-9189d908b167.jpg,1,0,1,train
05481753-dba7-4439-8951-f58432d3dae0.jpg,1,1,1,train
7bc106b8-7d44-4ed2-b3aa-a07823fd8bd5.jpg,1,1,1,train
b5161e86-b00c-4f65-acc5-f12435839b2f.jpg,1,U,U,train
6e070fc0-ae6c-4f00-9733-a7fe771b9f07.jpg,1,0,0,train
f94a7c48-519b-41dd-a52d-be4d26d6cee3.jpg,1,0,1,train
c6ea3078-ac35-4b51-aaaa-9e3833c8a1d7.jpg,1,1,1,train
27868a3d-b71e-4a08-a97e-2f367059d3ab.jpg,1,U,U,train
9d4cc766-a676-4d9e-bc62-95e0da7a9423.jpg,1,0,0,train
2dc0d24d-bf8c-4489-b99e-bd169fe4278a.jpg,1,0,1,train
52688310-2d30-4b23-839d-d6eeba4d78a0.jpg,N,N,N,train
866f8623-cf53-40a9-9f9d-006bfc8b537f.jpg,0,1,0,train
67faa54d-2fa5-4f7d-bf6e-06035b7cfa2e.jpg,1,0,0,train
2e5d6f16-b923-4a70-8412-c3c61fd0551d.jpg,1,1,1,train
f0980901-c6fe-41ba-823a-478dfeb78c19.jpg,1,0,1,train
5abd5016-ad09-41a1-abc9-acfdb2f3bb07.jpg,1,U,U,train
e097ffe7-3813-42c0-901e-faa135d36f90.jpg,1,1,1,train
f27562c5-00c9-408a-8836-1c1319f839c1.jpg,1,0,1,train
4843e995-c1a2-429e-a294-38022cf6ea59.jpg,1,0,1,train
1d198f03-8211-4423-a088-b2f10ab962ac.jpg,1,1,0,train
c0b12d3a-7024-499d-a2f9-032488657191.jpg,1,1,0,train
95afe305-7d31-4be9-963c-87af07666d12.jpg,1,0,0,train
a7603498-f938-4000-b16b-88b7e6bd6bc3.jpg,1,0,0,train
946e757e-4070-4c6c-9e54-2fda68a69bcf.jpg,1,0,0,train
545241d6-b09a-4acf-9a14-9bcaee5c3d59.jpg,1,0,1,train
813db26c-c367-46e3-aab1-3093181b29f6.jpg,1,1,0,train
a239bb01-12a5-4378-b27b-8776ee278268.jpg,1,0,1,train
d94403b4-19e7-42e8-b9f0-43816e6f2a7d.jpg,1,1,0,train
efb112fc-38bd-4f45-8287-8ec5946ced3c.jpg,1,0,1,train
5764279e-343d-4d48-b693-e72af0b2908e.jpg,1,1,1,train
ec11534a-ebc1-43d1-ba19-1a7516b67fd0.jpg,1,1,1,train
993cc5de-6b16-46ff-810b-ff12ea2eda04.jpg,1,1,1,train
2b2658b7-934e-4987-99e1-2c1215da9e19.jpg,1,0,0,train
fd3c5d81-3b55-4a8f-b989-14e3ed22195c.jpg,1,U,1,train
374eb695-977f-4654-9115-82b8ff90a63c.jpg,1,1,0,train
03d55897-ee77-485e-8d94-44ca06b3ebf6.jpg,1,1,1,train
64c87344-4a1b-4c24-97a0-a9a5c5029289.jpg,1,1,1,train
e13a3428-6b72-4579-8b42-2e33d18024e5.jpg,1,U,U,train
88823247-5707-45f1-966c-01e51a6b8f35.jpg,1,0,0,train
7f2ad9ff-1986-4810-b82f-d690f2cbd667.jpg,1,1,1,train
74329ad5-9dcc-4539-a8c8-31de6f54b0ff.jpg,1,U,U,train
5f1fec74-e762-4660-9198-a857a8ec9312.jpg,1,1,1,train
ccd27d79-c7bc-47fe-8c81-23e6c48b9502.jpg,1,1,0,train
