file,leaves,whole_plant,fruits,flowers,reproductive_structure,time,buds
1aa27532-96d4-4648-a870-310bb8d228b7.jpg,1,0,0,0,0,2.715120458000001,NA
1ac66c0c-0fbc-45b6-9e7e-2e17065064e2.jpg,1,0,0,1,1,113.22625999898378,NA
1ae96f40-d2fa-453e-a65a-7cf637299576.jpg,1,1,1,0,1,189.8024949170156,NA
1afe8311-6dd7-46e6-b2b6-11e9e50225d1.jpg,1,0,0,1,1,86.53813375000368,NA
1b272a56-e947-49eb-8d12-8b5c481a0ef5.jpg,1,0,1,0,1,21.35101379098046,NA
1b4dfdfa-bdda-40cd-96eb-c28bb258ccad.jpg,1,1,U,U,1,2.505925124999976,NA
1b6992b7-a118-4f5d-81f2-0e81d4c94677.jpg,1,0,U,1,1,84.62495412500493,NA
1b93c52d-8e7d-4103-8a96-2ab531986f2b.jpg,1,0,1,1,1,59.03073683299272,NA
1bae5e33-3841-4190-a3bd-911b53b786c4.jpg,1,0,0,0,0,5.910092125000119,NA
1becc56a-3499-4308-96dc-c02408cb36ae.jpg,1,1,1,0,1,13.131493332996795,NA
1c2060f8-06f7-4c59-9e57-584e86b2c7b2.jpg,1,1,U,U,1,2.801949499999864,NA
1c5c3c2b-5d61-44f2-9388-00db1996ce29.jpg,1,0,0,0,0,3.092013791999989,NA
1c7a043d-2792-4908-bfa3-9b3e71076de5.jpg,1,1,1,0,1,24.610887292011057,NA
1ca14319-e4a5-4339-a72c-544445a2ead5.jpg,1,0,0,1,1,26.01903637500368,NA
1cc030bd-2392-4f88-9c07-a98d74512d39.jpg,1,0,0,1,1,25.86145654198572,NA
1ce0062f-c7c7-4543-a0ec-108fdc670289.jpg,1,1,1,1,1,206.31559879099177,NA
1d0b210e-9fed-49b5-9c3a-4775395488a2.jpg,0,1,1,0,1,182.9345735410236,NA
1d2126b9-cae3-472b-8b32-0247efec0878.jpg,1,1,1,0,1,14.881668584979025,NA
1d4656db-d0ed-428c-b2f6-2cab7f185705.jpg,1,1,U,U,1,2.8913881250000486,NA
1d66f000-8f26-4fd5-b91e-43c5482d42d0.jpg,1,0,0,0,0,5.016697125000064,NA
1d8e99da-a031-4464-8c2d-a99e7e91a3c3.jpg,1,0,0,1,1,5.589108291999992,NA
1db4d610-6cba-44db-b2a8-bc6bb88dde34.jpg,1,0,0,0,0,3.179519500000197,NA
1dccc1ac-191f-40c4-954d-7e2a884b2e15.jpg,0,1,1,0,1,45.55344979101733,NA
1dedfd84-838b-48ea-b932-d0bb0343442a.jpg,1,1,0,1,1,142.70589604199768,NA
1e21d070-2b96-4c12-856e-c15dfd07173a.jpg,1,0,0,1,1,23.138797999976987,NA
1e557af4-3fcd-4d2b-8287-3abb0a78c29e.jpg,1,1,U,U,1,2.158626166999966,NA
1e8cc342-61e0-47a6-b008-8395aae2f3a6.jpg,1,1,1,0,1,90.55345599904943,NA
1ea5d77d-3a21-43d4-aa0a-40cfb2135ff6.jpg,1,0,0,0,0,2.7104303329999766,NA
1ebfdb7b-d91d-4b95-b9e0-c18a803ed125.jpg,1,0,1,1,1,147.46885516600105,NA
1eed48ba-f872-4bf6-b442-d59a4b1d6908.jpg,1,1,1,1,1,81.97307654099995,NA
1f130e34-3e4e-42da-90ad-f150b93b61a1.jpg,1,1,0,1,1,16.375521209000226,NA
1f2db4c6-4752-4dc2-9d34-2814de623cfd.jpg,1,1,1,1,1,5.816282207999848,NA
1f5b8970-97a7-4ef1-a846-034df61c3d03.jpg,1,0,0,1,1,39.161793959021,NA
1f87a9aa-b22e-46fb-8667-e1b97ff37ebf.jpg,1,1,U,1,1,4.854226334000032,NA
1f92fa08-6022-4dc7-a5ec-3d020ca29c21.jpg,1,1,U,1,1,4.676578875000132,NA
1fc404e1-ec11-4ae3-b16d-44ca713a870a.jpg,1,1,1,1,1,20387.895252498973,NA
1fd15aa0-e8c0-4803-babe-07affe9050ca.jpg,1,0,0,1,1,1380.1755901660076,NA
1ff8db58-bd3c-478b-bf3b-46e965a7fb7c.jpg,1,1,0,1,1,101.49671474998104,NA
202b3ca9-1eba-461f-a43a-997ef3e79bb5.jpg,0,0,1,0,1,5.381217916999958,NA
204975d5-6b14-4cc5-b4d8-e7d0d30a7aee.jpg,1,0,1,0,1,134.9277969570178,NA
20823bc6-0d58-4403-85b0-a97a054094e9.jpg,1,0,0,0,0,2.239824125000041,NA
209803ea-61a5-4cdc-a835-e7a7f4c52cac.jpg,1,0,0,1,1,4.619114374999981,NA
20c09bc2-a3f8-4273-a245-22d4c0524a48.jpg,1,0,0,1,1,108.19758804098252,NA
20ee847b-5696-49c5-a957-01f5d64abe4b.jpg,1,0,1,1,1,57.67148741800702,NA
210b9a2c-b83d-42a3-ac43-ac121cabdb5e.jpg,1,1,U,U,1,15.066033208000135,NA
21375e8b-45c4-43b1-9ad3-2e8df6bd89cc.jpg,1,0,1,0,1,13.37594679100016,NA
215c23d0-80a4-4460-b158-ace32bc69b83.jpg,1,1,0,1,1,281.07045662398264,NA
2175e194-49d6-4151-935d-e13eb3cbf786.jpg,1,0,0,1,1,15.10278866700014,NA
219e83a6-76d8-4b25-9c25-16d0af72e9d2.jpg,1,1,1,0,1,343.7670135820415,NA
21e3483d-6452-4ddf-846b-041136bab1ed.jpg,1,0,0,0,0,6.341401749999932,NA
21fbce5d-4678-4f65-81bb-9b4e13034d81.jpg,1,0,1,1,1,5.55478416599999,NA
222a86af-e359-4f54-927e-a2756abd8e0b.jpg,1,1,1,1,1,52.164819833012416,NA
223cf55d-ea8e-4d1e-a670-ed0fa482c88c.jpg,1,1,1,1,1,6.760403291000102,NA
22584562-299c-4e91-93aa-f84e2c883ee2.jpg,1,0,0,0,0,4.187392833000104,NA
227d5499-4ecd-45c1-9935-44905d699773.jpg,0,0,1,0,1,47.83206495801278,NA
22a30788-1256-4c42-af35-726cfacb248c.jpg,1,0,0,1,1,37.91859316700016,NA
22d043cf-b6e9-4bb9-97db-2a1dad8638cc.jpg,1,0,1,0,1,34.6974119159986,NA
22e0747d-2444-4908-84f5-8b39e9f81a28.jpg,1,0,1,1,1,25.801750249000406,NA
22fdf557-f172-451c-9fd2-36970c961644.jpg,1,1,U,1,1,317.8433482059859,NA
232f1570-803b-4ca9-901f-df0aeb8afa2b.jpg,1,0,1,0,1,12.131161124995288,NA
2354ce3a-a6d4-45b1-99f4-5fda8cddec25.jpg,1,1,U,1,1,383.0269669990357,NA
237abc5f-aad4-43ff-b8c0-ddb40636fa12.jpg,1,1,U,U,1,21.860829916970943,NA
23a5000e-f046-4b59-a8d7-f5c8f8fe4e98.jpg,1,1,1,1,1,19.769038249999998,NA
23d0e129-8642-49c2-8e73-d263f6740855.jpg,1,0,1,0,1,6.186113292000073,NA
23e9c8b2-9c02-44fb-999a-7bf08c075632.jpg,1,0,0,0,0,773.907667917,NA
24133586-6ab7-408e-946f-5d1fac1ab725.jpg,1,1,0,1,1,13.698083124982531,NA
2433b429-e53b-4010-b242-ca2d889cd0d1.jpg,1,0,1,1,1,162.2089160009823,NA
2457fbd6-8c21-4adb-ae43-62bd71bf1c2f.jpg,1,1,1,1,1,16.24033241699999,NA
247bc954-26a4-4917-8ae6-cef5aa5bbab0.jpg,1,0,0,0,0,5.790306500000042,NA
24a7d6e7-61e4-4e76-87cc-9e66c5070542.jpg,1,0,0,1,1,17.282555499999944,NA
24ca0eae-af30-4f17-94aa-1f50bd438ac2.jpg,1,1,1,0,1,13.479442583000036,NA
24f65df9-f9ec-4f5a-aeeb-8c3290dbc2b4.jpg,1,0,1,0,1,5.483915792000062,NA
25217a44-d890-4e5e-aad3-185fddd4ab2f.jpg,1,1,U,U,1,2.54889437499969,NA
2542f695-120d-42ee-84ff-6fe21ce106c2.jpg,1,1,0,0,0,19.986917040983823,NA
25663d6a-8ab1-4363-83a3-133aff95d22e.jpg,0,0,0,1,1,11.537551665996943,NA
25973a3e-d48d-4b9f-b713-422097f13d49.jpg,1,0,U,U,1,15.648067209007422,NA
25c68028-73f9-4b2a-b735-f2107c1a98b8.jpg,1,0,1,1,1,4.740970709000067,NA
25fc877b-03a1-4ee7-a6ad-371a8538fc53.jpg,1,0,0,1,1,27.604131500010222,NA
2611cff7-b517-496c-bc46-bcc76dd2bf4b.jpg,1,0,0,0,0,3.7459915000004,NA
26265bed-5da3-412a-b1d8-60e10ef36e87.jpg,1,0,0,0,0,4.318723916999716,NA
26478cbd-2803-4122-83ce-e54d90e2e391.jpg,1,0,0,1,1,3.265368999999737,NA
268536ca-bd32-413b-a10c-149589b8538d.jpg,1,0,0,1,1,19.48802058302408,NA
26c0a58f-5d6f-496c-af46-614b1c2536dd.jpg,1,0,U,U,1,32.98271704300396,NA
26f74f9e-2696-457e-88f1-a1b430a6c3b5.jpg,1,0,1,1,1,51.96031283301454,NA
27187f2c-ee00-4532-8ae0-e84964a990bf.jpg,1,0,0,1,1,73.93494016599061,NA
273aeae3-285a-43f1-9f75-e04582b1f998.jpg,1,1,0,1,1,3.7124752499998976,NA
275cc028-4701-450a-a3ca-5491fd7c0977.jpg,1,0,1,0,1,26.89953074999994,NA
27868a3d-b71e-4a08-a97e-2f367059d3ab.jpg,1,1,U,U,1,4.335611583999707,NA
27b9c3a4-9b71-480a-abb8-b65b22843564.jpg,0,0,U,1,1,40.2408666660026,NA
27e41052-141d-4e42-8914-182ec768db32.jpg,N,N,N,N,N,0.9028050000001712,NA
27ff6378-c9ae-4781-ab78-af1083824a2a.jpg,1,0,1,0,1,51.624195834004695,NA
281d022b-e238-4efa-b208-17017bebeb98.jpg,1,0,1,1,1,6.029561166999883,NA
283b0099-34d2-4bfa-a2fc-9030e46adee2.jpg,1,1,1,1,1,22.69272445800561,NA
2856dff0-20ce-4b71-820f-27942a9e39ab.jpg,1,0,1,1,1,6.766300250000313,NA
2886df77-6c37-44ee-9533-656d26f91589.jpg,1,1,U,U,1,44.879923125000005,NA
28a4b182-f864-43ed-937d-952025844e5e.jpg,1,0,U,U,1,9.286110209000071,NA
28c11ee3-e763-4823-b884-4db02dc7011a.jpg,1,1,U,U,1,8.94873270800008,NA
28d8676c-92e0-49cd-bd20-7d2cbfb9bc1d.jpg,1,1,1,1,1,20.02563429199381,NA
28ebeaba-066e-4a92-9ea4-f9f1e481fac2.jpg,1,1,1,0,1,87.49263804200473,NA
29146ee4-d0c6-4898-a0d9-782a037608d0.jpg,1,0,0,1,1,7.548965291999593,NA
29300ee2-3e54-44d3-be70-9564c1dc5d7b.jpg,1,1,U,U,1,3.286028458000146,NA
294c1c1f-84af-4160-ad92-becfbae7cf99.jpg,1,1,1,1,1,19.99497729201721,NA
2971e3ec-c379-4c5d-adf9-cf8ada5ff9c0.jpg,1,1,U,U,1,2.4338076249996448,NA
298ec46e-a46a-4a06-a044-cd8d868d8b40.jpg,1,0,0,0,0,3.3529515000000174,NA
29adb407-1881-401b-bfd3-5c2ea2da5017.jpg,0,0,1,0,1,120.89595983300204,NA
29d7caf9-fdea-4d42-9064-87b912572afb.jpg,1,1,0,1,1,21.664301374987645,NA
29f6777d-98f5-4e83-a2d1-a6e77d23d57e.jpg,1,0,0,1,1,56.735682791003,NA
2a0bb4bc-6d4d-41a8-9dc4-aad24554797e.jpg,1,1,0,1,1,15.706539249993057,NA
2a4006e3-5330-4d6d-82e0-9103225cc927.jpg,1,0,1,0,1,7.177894376001859,NA
2a5a059f-e0f8-4212-a638-664a0085d93e.jpg,1,1,U,U,1,8.685038374999749,NA
2a936ac4-469a-4805-9526-23be5ae084ed.jpg,1,1,U,1,1,8.298675000000003,NA
2ac9a9d0-27e9-4ed3-b444-a3cb8a8f6113.jpg,1,1,1,1,1,34.06080891597867,NA
2ae73adc-a40f-4080-92ec-d186886ce82c.jpg,1,1,1,1,1,13.037869082988893,NA
2b036c34-c5ab-4daa-898c-f59c021f0b28.jpg,1,1,1,1,1,3.975710582999909,NA
2b28c73e-bce7-433d-b894-469c24a068af.jpg,1,0,0,0,0,96.05085375,NA
2b561727-8370-451d-9fc6-69695af4da5e.jpg,1,0,0,1,1,14.53254762601091,NA
2b73cace-8348-4ba3-97b0-4afd00ee39bc.jpg,1,0,0,1,1,5.457264041000144,NA
2ba0641f-19c0-47a9-9876-444d872c4772.jpg,1,0,0,1,1,9.768373791995144,NA
2bbd10e6-fc7a-4aa8-88d4-8721df93cad8.jpg,1,0,0,1,1,28.58868016698761,NA
2be492a5-4230-4a20-bb74-2047d2809f36.jpg,1,0,1,1,1,24.44595316698542,NA
2bfc291e-422e-4cdf-85bc-7b7519fddc35.jpg,1,0,0,0,0,2.078074084000036,NA
2c263d8c-4d0d-469b-ad98-e84b1f7f8c52.jpg,1,1,1,0,1,74.63567004300103,NA
2c50001f-756c-4411-9ab4-f3a45a1d0e8c.jpg,1,0,1,0,1,7.733859499000573,NA
2c6db759-766c-4d69-937e-ddbcb77f6ac2.jpg,1,0,0,1,1,5.264153250000163,NA
2c90d359-4465-43d6-ae70-93155a329fb9.jpg,1,0,1,0,1,6.755233417,NA
2cc43fea-f775-43fe-9b6a-0377d24dc647.jpg,1,0,1,1,1,41.82144766599322,NA
2cea42e7-033d-477c-9ba9-4733e5fdb806.jpg,1,1,U,U,1,5.511088958000073,NA
2d0c850f-ba22-4b70-bfff-d41304d267c3.jpg,N,N,N,N,N,0.9243606669997462,NA
2d2da1d8-0dfd-4ac4-8078-32341d152db8.jpg,1,0,0,0,0,9.98556916600819,NA
2d54520a-9b0f-4984-be38-3203e6a9e96d.jpg,1,1,U,U,1,74.07449454101607,NA
2d7a98d7-7d9f-46bc-b548-f5feb6f369dd.jpg,1,1,1,1,1,12.317402874025902,NA
2d93f682-09bb-43df-8ac8-d81915541831.jpg,1,0,0,0,0,6.2005429579999145,NA
2dc0d24d-bf8c-4489-b99e-bd169fe4278a.jpg,1,0,0,1,1,8.431267624013344,NA
2df0ec2f-1635-4a2e-afb4-7dc6c887ca07.jpg,1,0,0,0,0,25.796634415997687,NA
2e09048c-4bcc-40e6-880a-173fd665738d.jpg,1,0,0,0,0,4.26768491599978,NA
2e2e4a87-e191-408b-8af5-ba4261d7c8bb.jpg,1,0,U,U,1,11.967069042010737,NA
2e4a7f99-0af8-4df0-8960-1565d9b95973.jpg,1,0,0,0,0,3.287000750000061,NA
2e5d6f16-b923-4a70-8412-c3c61fd0551d.jpg,1,0,1,1,1,10.290929709000013,NA
2e7eeb84-37f4-45a7-b4bb-926d36045db2.jpg,1,0,1,0,1,8.304767457002981,NA
2e9706ef-f069-421a-9c01-b10055515052.jpg,1,0,1,1,1,2.868030208000164,NA
2eac561a-e9b3-4cfe-9900-fbc50c4a8640.jpg,1,0,1,1,1,2.8258753750001238,NA
2ecce44a-712a-4afe-9ec1-df0205d9aab1.jpg,1,0,1,1,1,18.40078720899146,NA
2f059128-19e6-4554-81f4-bdb617b2d22a.jpg,1,0,0,1,1,2.771064667000246,NA
2f278d10-3ad1-4f17-9662-b4f809c66829.jpg,1,0,1,1,1,41.03472329196893,NA
2f4be4a7-0c91-4238-a856-f0785a3f7ed6.jpg,1,0,1,1,1,30.15627633397389,NA
2f6d97e2-38fc-4bf7-9c6d-771130786527.jpg,1,1,U,1,1,8.003184624999903,NA
2fa24447-4829-4e6f-aa44-a206dc11e040.jpg,1,1,1,1,1,41.09440570798597,NA
2fdaec7d-a50c-40ef-9608-24636f9bfdb3.jpg,1,0,1,0,1,16.8354689999901,NA
2ff52c28-6480-4e39-9775-91b31a4c55f1.jpg,1,1,0,1,1,39.61009833300659,NA
30145ff2-e45d-4824-90f3-c5b4bc057e38.jpg,1,1,1,1,1,88.25178970799698,NA
303ca241-2b09-4048-a280-f63ef7f3ed30.jpg,1,0,1,0,1,10.476129832990864,NA
305c94e6-6fe4-4374-9e0a-261257829769.jpg,1,0,0,1,1,137.41947533400844,NA
307203b9-605a-43fd-840b-527b028215a9.jpg,1,1,U,U,1,7.719985541999904,NA
30985dc6-a719-4cfe-9e6f-cd493c283e0f.jpg,1,1,U,U,1,18.53655329300591,NA
30b737f7-e73c-4411-8cfc-86e4d08f287a.jpg,1,0,1,1,1,14.174158625000018,NA
30d08f64-16e1-4344-affb-4ef621597505.jpg,1,0,0,1,1,311.7993287079962,NA
30f6c6c0-91f0-474a-a4a3-4120177b7b48.jpg,0,0,0,1,1,18.29568508298553,NA
31114682-0f44-48f1-915b-ead8b548f5db.jpg,1,0,0,0,0,2.526066124999943,NA
313dde69-5c4e-4ac7-acfd-bb8dafb3220d.jpg,1,0,0,1,1,3.637143874999765,NA
3163fe5f-37c1-454d-8b1e-9a62e5852f60.jpg,1,0,1,1,1,42.277280165000775,NA
319855cd-91b1-4b45-a412-2ae34235222d.jpg,1,1,0,1,1,31.50556704099517,NA
31c0bc8d-6d4c-4c2c-bc23-c18ff705c0a2.jpg,1,0,0,1,1,158.73216649998585,NA
31efd0d2-98b5-4387-839e-72a3df965932.jpg,1,1,1,0,1,10.01830495799868,NA
320fad09-6702-4ef9-a35d-485a579badc3.jpg,1,1,1,1,1,34.08315374899075,NA
3223afc8-ec9d-45b2-bf31-655b538b8b12.jpg,1,1,U,U,1,2.590729750000264,NA
32396f10-3dd1-42cd-8a47-e6fbb2125adf.jpg,1,0,1,1,1,35.016181833003884,NA
32632b50-5242-4114-891e-f8fdc4e5f3b1.jpg,1,1,1,1,1,99.05756112500784,NA
32922cb5-e9cb-4c2e-899a-890ae0eb8d2f.jpg,1,0,0,0,0,454.5119764580031,NA
32b8e421-05e9-44be-bedc-177a5da1cbb4.jpg,1,1,0,1,1,11.71492920899982,NA
32d2cc25-7a20-40c4-ba4b-d5c5b47b4ddf.jpg,1,1,U,1,1,6.442969958000049,NA
32ed9a28-9c0c-4562-9d28-7ad0defc1d88.jpg,1,0,0,1,1,42.56688687501173,NA
330490d5-f332-472b-8e53-791377308b2d.jpg,1,0,0,1,1,5.658864583000195,NA
3322839f-856b-4a2a-aebd-6a223d4a8f9b.jpg,1,1,1,0,1,31.33994287601172,NA
3334b995-882c-479f-8186-c01193aa3925.jpg,0,0,1,1,1,8.869231290998414,NA
335fe83d-5ac1-476e-a09d-f5bc3c5d78d0.jpg,1,0,U,1,1,58.9117022090436,NA
3385ea57-b861-4f4f-b9d2-4a1de1f4a685.jpg,1,1,1,1,1,38.55649333399924,NA
339ff9c5-f01f-4a6a-9025-db5cc60f0d9d.jpg,1,1,1,1,1,10.48115399998187,NA
33b800ae-a777-4ea6-b85f-86353b1b8185.jpg,1,0,1,1,1,147.81264708298204,NA
33dcadc9-7133-4db6-8470-42a09e0fd5cc.jpg,1,0,1,1,1,14.225938291018338,NA
340410d7-6576-476b-adb3-6143ba969d23.jpg,1,1,1,1,1,405.5603957920166,NA
3447ab7d-dfa7-4de2-8465-ce8454b8e3c3.jpg,1,0,1,1,1,5.059139082999991,NA
345e8e25-b01d-4ac5-b1ce-0f1483497f34.jpg,1,0,0,1,1,191.91409766598417,NA
347dfe72-1c24-4f91-9f0f-1741344df6ab.jpg,1,1,1,1,1,4.372107249999772,NA
349ae3e3-7093-4e61-bdff-c2ecf613916b.jpg,1,0,1,0,1,5.262167541999588,NA
34b54040-9d99-45ed-8f3d-c84c3bf4800d.jpg,1,0,1,1,1,249.62641550000853,NA
34fb2e91-7a01-46af-bd45-0a8cd203c706.jpg,1,0,0,0,0,3.840782582999964,NA
351f487f-5398-485b-9c06-7498e2385189.jpg,1,0,0,0,0,365.43305358400494,NA
3559329b-80c6-4d19-bc11-1efb1ea0e1df.jpg,1,1,1,0,1,18.96003666701381,NA
357e4c87-effe-4055-a3de-8bac97738897.jpg,1,0,0,1,1,28.07641808300013,NA
35acaae9-4ea8-4b75-b100-54be375def72.jpg,1,1,0,1,1,9.863795541999934,NA
35ca5846-3df8-4a25-bee7-5ddddbadc08e.jpg,1,0,U,U,1,643.797961627015,NA
35dab490-4421-4dc9-a576-8156bdd76c78.jpg,1,0,U,U,1,61.78355924998323,NA
35f7eaa3-015a-44b4-b6d8-835d2e154e57.jpg,1,1,0,1,1,23.33253170799981,NA
3622142a-6a78-42fe-b890-3eb636b02f01.jpg,0,1,1,0,1,8.064532376020907,NA
364c4385-bd30-41e4-b226-c4b4d3ac5fb8.jpg,1,0,0,1,1,22.67007270800013,NA
366e6ee0-0f3a-4b15-96f5-baa62e9a40e0.jpg,1,1,1,1,1,51.10930000000008,NA
3693309b-46c9-4b39-bc37-6f525d6851de.jpg,1,1,U,1,1,44.36046370800023,NA
36c2dad5-02e4-4e45-aa03-d18914a501b4.jpg,1,0,1,0,1,12.146364667999023,NA
36dc48fd-4d4b-4770-ade7-dfe34a79dee5.jpg,1,1,1,1,1,19.49055916700036,NA
371973c1-ebb0-48d1-bb58-8023fdd866da.jpg,1,0,0,0,0,8.972220375000234,NA
374eb695-977f-4654-9115-82b8ff90a63c.jpg,1,0,1,0,1,6.506416167000225,NA
3775a409-cb66-4059-9edf-46484335f0b0.jpg,1,0,U,U,1,4.219184915999904,NA
379eaec5-5216-495d-8f4f-5597f4faac2b.jpg,1,0,0,0,0,7.885477666000042,NA
37c7d8f6-dea7-4a3c-b8cb-26cf77ae51ea.jpg,1,1,U,1,1,10.69566041699909,NA
37d69bb0-4897-4bdd-ba9e-9a7ced6e2d69.jpg,1,0,1,0,1,6.806047625000247,NA
37ed0b5f-9e1c-47a6-808c-2ccc39e40198.jpg,1,1,1,1,1,5.725442375000057,NA
3808956d-5147-4f16-9bb6-484e9c2367a9.jpg,1,0,0,0,0,67.60254308401863,NA
384072f8-a7aa-4039-8472-96858783af1f.jpg,1,0,0,1,1,22.309038750000127,NA
38613491-a10f-43e1-aeaf-65d1c36c83a7.jpg,1,1,U,U,1,5.227703624999776,NA
38892ed2-eb78-4d18-9559-b66dacd17bdd.jpg,1,1,0,0,0,12.488125458000011,NA
38c70845-2e6d-4cda-b187-9dff552bcb29.jpg,1,1,0,1,1,11.796001958000032,NA
38f11828-48c1-46d8-98db-f13d2fe370d8.jpg,0,0,U,U,1,16.284456374991805,NA
390a3a1f-7880-4326-b863-5beeaf830fc6.jpg,1,1,1,1,1,63.54337733298189,NA
392d6b3c-690b-4ffb-a442-2fed6f1a85f3.jpg,1,1,1,1,1,6.124275123999723,NA
39493ea9-d23c-4a3e-8152-bd696eb34573.jpg,1,1,U,1,1,11.82314349999433,NA
3967bfeb-de96-4c0c-9cf9-ef6304b00b68.jpg,1,1,1,0,1,7.249175458000082,NA
39824ce8-d6ae-4783-a5a0-751ecd4250c8.jpg,1,0,1,1,1,88.91973241597316,NA
39ab65cf-3dc4-4d7e-81ee-ef2a39081956.jpg,1,0,1,0,1,12.559075334009322,NA
39d3fba1-601f-4d34-969e-10d0f0815edc.jpg,1,0,1,0,1,4.352623499999936,NA
39f805ff-0a32-4eae-b76e-2e63cd2f5d41.jpg,1,0,U,1,1,482.4928232500283,NA
3a165d7b-bbaf-4de3-a49d-c995df1343e7.jpg,1,0,0,1,1,8.735712915990007,NA
3a285698-1016-4870-8f4d-85dd833639e5.jpg,1,1,0,0,0,28.73787449999145,NA
3a52a11c-fc7f-44ca-9d12-7645a8397f4e.jpg,1,0,1,1,1,29.00199212601956,NA
3a7576e7-ae6c-486a-8bbe-525f4e22ea5a.jpg,1,0,0,0,0,17.240548708999086,NA
3a90dec6-cf10-47c1-8c03-ec4ac4fd5156.jpg,1,1,U,1,1,97.16037049998386,NA
3aadf97a-87ab-4c77-8e07-0aedc4e28592.jpg,1,0,0,0,0,4.109971458000018,NA
3ad7b362-8ca7-42c9-819f-8e9874d7eee5.jpg,1,0,1,1,1,8.913865832999818,NA
3afa24d0-e681-4eef-b70b-240e1c945387.jpg,1,1,U,1,1,43.753775042026064,NA
3b27ffa8-9fd0-462f-9403-beec42194cd7.jpg,1,1,1,1,1,3.8590000000003775,NA
3b53c89d-62bb-4136-8dbc-e38099b82c14.jpg,1,0,1,1,1,9.93011079100006,NA
3b75f1c9-0abb-4063-a50b-ed614b233194.jpg,1,1,U,1,1,9.598226875999444,NA
3b9dd420-94c6-46ad-b981-7d5afd9c4887.jpg,1,1,1,1,1,4.112843333000001,NA
3bbb460c-2010-4a58-bd26-a59216b19031.jpg,1,0,0,1,1,6.558428583000477,NA
3bd0a999-6216-476b-9ae0-3bef16f0f7e8.jpg,1,1,U,1,1,291.4819144170124,NA
3bf73861-e860-4b18-a7a0-b245137d1e73.jpg,1,1,0,1,1,9.72737437500018,NA
3c14741e-1378-47ad-a49e-93589deeefe1.jpg,1,1,U,1,1,961.9710958340264,NA
3c46265b-2f0d-4169-b3f0-41e0837265b3.jpg,1,0,1,1,1,20.840794833981818,NA
3c7337b5-7235-4c21-a3f8-d7d8ef6e7a3c.jpg,1,0,0,0,0,6.012652500000513,NA
3c96a99e-bda1-4e0e-9749-1bc3a2e07bcc.jpg,1,1,1,1,1,5.229711582999698,NA
3cafdfba-d489-43e5-8244-9c5180c97c61.jpg,1,1,1,0,1,6.288110750000669,NA
3ce86a63-54e9-425b-8a21-d87505995de5.jpg,1,1,0,1,1,5.46730745900004,NA
3d0a7fd9-c93b-4378-9692-4ee82ed78179.jpg,1,0,0,0,1,31.89125804098421,NA
3d2fbbc4-259e-4311-ad5f-c8d4cf0dba33.jpg,1,0,1,1,1,10.336353709000832,NA
3d4e749f-a34a-42f1-9f51-360ea66927e9.jpg,1,0,0,1,1,54.75983008298954,NA
3d803d42-6e9a-4d48-aabd-d81dc1e494b6.jpg,1,1,0,1,1,7.167697875000158,NA
3dbd4999-8806-4c16-85f4-3f552619c4a3.jpg,1,0,U,1,1,70.38826721000169,NA
3ddbf779-e60c-4a87-82fc-b2d1a580167e.jpg,1,0,0,1,1,7.614219125000091,NA
3df3dd8e-2615-4078-8fd9-33bd340be510.jpg,1,0,1,1,1,69.82877183399887,NA
3e0f39cc-1d79-42dc-8958-48c1e275be16.jpg,1,0,1,0,1,28.273044916995783,NA
3e23236c-e9c9-4482-aa34-741651f51f2a.jpg,1,0,0,1,1,16.874854958009564,NA
3e538fa1-69b6-4a5a-ba1a-6770ff1a7332.jpg,1,0,1,1,1,38.58327841600112,NA
3e8189f0-f5bd-4100-beec-e1320a906b73.jpg,1,1,1,1,1,2.6844940840001077,NA
3ea3b343-d3ac-456f-a231-dd2437a80c97.jpg,1,1,0,1,1,125.14313004197174,NA
3ebc9cbb-4630-4955-bdb6-73629686b827.jpg,1,0,1,0,1,3.1119218750000077,NA
3ee98f95-bd97-4627-ad27-93e53ae0509f.jpg,1,1,0,1,1,17.015936207994855,NA
3f0b59c8-c983-4d66-84c9-cc4b8b765404.jpg,0,0,1,0,1,3.6875146660004248,NA
3f3bf31a-9b8c-4f26-87d7-5a041e851d4d.jpg,1,1,0,0,0,6.714142833011465,NA
3f57fe9d-edc9-492a-8366-8554034eac46.jpg,1,0,U,1,1,51.50917783299428,NA
3f74400d-ef32-4666-91a1-a6f16b23af79.jpg,1,0,0,0,0,3.3866390419998424,NA
3fb28d10-3c68-4fa5-9dda-c7e1eb4d8f30.jpg,1,0,1,1,1,8.762092416999621,NA
3fdb5ecc-3908-4d97-88b4-428cacef4222.jpg,1,0,1,0,1,6.76104416599992,NA
3ff8e938-99c6-4670-b6d4-95794411e7e4.jpg,1,1,U,1,1,47.31796312599272,NA
4024c899-7795-4440-ba73-e6ddefec72e9.jpg,1,1,1,1,1,5.46788637499958,NA
404b9b2b-179a-444c-b8a8-1bd143febb65.jpg,1,0,0,1,1,37.88983562498288,NA
40765551-bcb6-45d4-a2ea-b30ddbec0f3e.jpg,1,1,1,1,1,22.33925329099293,NA
4089be05-1dc1-4ba1-80bb-e80b2bb1a368.jpg,1,0,1,1,1,8.139078165999308,NA
40b3908d-acaa-43c7-82eb-a06816369501.jpg,1,0,0,0,0,6.726555750000443,NA
40dd27e3-9f12-4d76-b3bb-53aac3fcd126.jpg,1,0,U,1,1,18.448601584966127,NA
