name,value,split
10ca7d13-e6e2-4609-86cd-5b29995f2fed.jpg,1,train
313dde69-5c4e-4ac7-acfd-bb8dafb3220d.jpg,0,train
c7fc8528-36ec-4802-9d30-aeb245938bf9.jpg,0,train
e64ce6b3-0898-4d77-9205-d0e3c7365cdc.jpg,0,train
9605aa47-64ce-45fe-bfad-f53679ad78b0.jpg,0,train
f91151c5-23a2-4a41-a665-525ce192c926.jpg,1,train
4a18cd0f-7735-477c-ac74-4feb52660cb8.jpg,0,train
1a4d86e7-0778-43a0-a503-249103ac467e.jpg,0,train
7609faa5-f3f8-475c-b762-2defb569b971.jpg,0,train
07304795-70fd-4b06-8cdb-c05f3794096a.jpg,0,train
62567f5f-0c98-40a5-b406-26d4eb4fee6c.jpg,0,train
80580dbd-ff23-49eb-be4f-19ca9e86721f.jpg,0,train
830768f1-947f-4bcf-9089-6e55cd5cf246.jpg,1,train
9db63e84-3b29-4a97-9900-97a5c4cce7b2.jpg,0,train
2f278d10-3ad1-4f17-9662-b4f809c66829.jpg,1,train
bce74cf6-fde3-453f-92da-21e4ceb663ef.jpg,0,train
d954cebd-7a8d-4e85-ac0b-38b3449c35dc.jpg,0,train
6a255d75-dd06-48fb-a867-7ab97072aff9.jpg,0,train
05be72de-3a73-4883-b3e0-6c5eac80d075.jpg,0,train
3a035c69-bb9c-40d1-afe2-bd211221eb41.jpg,0,train
e1f165af-261a-4349-9da7-aae24c06e8c9.jpg,0,train
16139fa1-59d2-4cb6-9b26-9021c2ccb6fd.jpg,0,train
dfc9c5a9-7e39-4819-8d9c-3a3757911f5d.jpg,0,train
de2e76f4-0f67-4a1b-afa3-69917290a777.jpg,0,train
7a692c83-3a3a-4c18-ad7c-c3743a10b32d.jpg,0,train
9b6e87b4-8a0b-49f6-87d7-9ebabfaa2ff0.jpg,1,train
3568964f-7fe4-4bb7-a73e-9e72b4e6397b.jpg,0,train
871d1aec-fa5f-4e57-8174-cbe90118f169.jpg,1,train
dd22f4a1-e5dd-4427-bda0-05b7167fdec7.jpg,0,train
e5b2a894-26e8-4e7d-b9be-4137cd112a2a.jpg,0,train
b7199d8c-0f5f-4f5f-9d1a-1dcccf25fc29.jpg,0,train
9891a710-eefd-4033-bea5-7440b7a85df4.jpg,1,train
7b0257d5-8e53-4768-a4ec-9df7416d9a7a.jpg,1,train
2199fc97-e5cc-4539-897e-7d790863cc60.jpg,0,train
8a98e8e4-2470-45c0-8a62-cc286791669a.jpg,0,train
492558a0-76c9-4d43-ac65-d6435a8747f9.jpg,0,train
ae95024d-c9da-43b3-84d1-5d6d73950f7d.jpg,0,train
e9dfa7af-fd9c-49aa-8c3c-9a03e63fb87b.jpg,0,train
a61e7747-2a28-4af3-8d3b-cd3fc8b3b2d6.jpg,0,train
58acff39-5eef-46d3-838f-51603079730b.jpg,0,train
3ea95abd-0cf6-4544-af43-984b0c1597b0.jpg,1,train
a7ebc305-e875-47bc-b599-0ee85b5e7860.jpg,0,train
d5a5a653-5399-4703-a7cb-2a7449e1a88c.jpg,0,train
0684a145-f01d-4b51-a466-0d0f05b6f83b.jpg,0,train
c956af2e-8a7f-4478-b779-41be2f8d763c.jpg,0,train
93c5d194-4f53-4272-9b64-81184fa34a82.jpg,0,train
bd9962f8-5790-4803-88f4-5db417b80f8e.jpg,0,train
8a5bb719-ab62-4bf2-a5a9-2255a2e6c4b6.jpg,0,train
517517c4-9c67-4599-91e4-2a482b4eaa35.jpg,0,train
b1272490-7d1b-4b16-9f09-0e60d3df667e.jpg,0,train
40319a7c-b227-4d0f-a5af-c2ea7a051659.jpg,0,train
a69a310c-e0b3-43d1-9bed-ca8a0f5290e3.jpg,0,train
3dc22f4d-b002-431b-a4fd-fad746988a42.jpg,1,train
84026923-ac63-4c60-9601-3f1db95a94d3.jpg,0,train
6b7edd79-2e04-45c1-b1c3-157320ca8c2f.jpg,0,train
a1869bfb-e5a7-42f5-8984-d40357ed088b.jpg,0,train
0d5cb910-66a3-4459-b13d-46ab51bb93be.jpg,0,train
edf1f249-0507-4f9f-825f-07eb42ceba5a.jpg,1,train
7085de5c-88d8-4c39-b526-383b984ca1d4.jpg,0,train
97a35f01-5bd8-4038-b181-6e8fbbcb0619.jpg,1,train
6201e861-6c5d-44ef-bb2f-1272bf435e88.jpg,0,train
25663d6a-8ab1-4363-83a3-133aff95d22e.jpg,1,train
0a5ac7b5-d817-400d-88d6-2ddcfa3d3825.jpg,0,train
d6caf79f-c8e1-4558-a99c-1464deb64068.jpg,0,train
44fcdbdf-02de-4cd8-a301-db7ba4720094.jpg,1,train
edfaa2a2-9828-4140-a8ef-c2674dfcbb4e.jpg,0,train
c659d326-f046-4b21-a3e2-cef19d267317.jpg,0,train
884ad6e8-bf5e-4f92-8996-ff19ddc0154d.jpg,0,train
b008f129-6966-4901-a385-abf60525001b.jpg,0,train
fa56de8c-6166-48c9-9589-70964f431c94.jpg,0,train
db1100c3-4043-4c02-9d2e-585d702763a5.jpg,0,train
0ca7f71d-1ea1-464b-9bdd-8b9c3afb0fad.jpg,1,train
53e032bb-210f-485c-b55f-bc154810b97f.jpg,0,train
bf9684dc-46ba-488e-a581-89667dbe8d36.jpg,1,train
959a45e2-4590-478a-8a1d-d75230c3e328.jpg,1,train
0f49810e-1f69-42d2-940d-a9cd9c0b3fc2.jpg,1,train
72a34bd9-a9bc-4f5e-bc11-864e1b13a7d8.jpg,0,train
5a4fc945-8b40-4185-a4be-f4277f76e844.jpg,1,train
3e8bf38d-0be9-475b-a933-a595d45b590d.jpg,1,train
26d43a3d-664f-42fc-bd07-92d58093893a.jpg,0,train
d6016d27-f9b6-4da0-81c6-e2d6daccd696.jpg,0,train
a24da899-bccc-4dbd-9e05-f85cc5ba4f1d.jpg,0,train
12809060-f1bd-4317-a068-108380aada5c.jpg,0,train
ad353ed1-c2dc-4c04-8c47-c950900fe6dc.jpg,0,train
68fbdee5-2064-4115-902a-9abf988efadd.jpg,0,train
df63d703-0fb3-4814-b0b6-285668265dd2.jpg,1,train
f9147254-1a3d-481d-adb3-17d586bcceda.jpg,1,train
17d5a55f-788d-4335-8e95-4f5c10f625d2.jpg,0,train
af56f28b-f4ec-444b-8b5d-f03923fe032c.jpg,0,train
3c731cd0-35ab-4278-92d3-ed15b115f1a2.jpg,0,train
5257557c-89b3-4fa5-a306-b7172fc6941d.jpg,1,train
470624ed-90ae-40f7-8f26-702d9bf6ac9d.jpg,0,train
ca139983-dd8a-408f-b69e-d7c84c6227fb.jpg,0,train
94b6b520-4e2b-4fe7-be53-069d743b0963.jpg,0,train
912e228f-cdf5-413a-8bfc-c4264bd7a989.jpg,0,train
597948b3-bf1f-48d5-b730-b879390f698f.jpg,0,train
85d94e17-b550-495f-a087-4966a2763259.jpg,0,train
a747ad92-fa6e-40f2-8a7a-97b645c354b9.jpg,0,train
42a9bc3a-2223-4dde-bb8e-25a6af267377.jpg,0,train
1f1061aa-5a74-4e1c-b04a-3ad34aca9beb.jpg,0,train
bc69fcd7-9973-4c75-baef-c874b546f576.jpg,1,train
628dfe94-ba55-42f1-9fee-b090bff0e777.jpg,0,train
fcf0575c-179b-476a-993f-c2464a80a08e.jpg,0,train
e1f73d50-fea1-4858-99ed-7383be20a5fd.jpg,0,train
5b68c68a-4db4-43b0-bfa0-0156fd315a59.jpg,0,train
4a62e840-c872-46bf-9097-bf5860490937.jpg,0,train
b98ca98a-8788-4bca-9477-831941dec839.jpg,0,train
abf6631a-4477-4006-b9b0-84c7109d7e87.jpg,0,train
df3f2df3-b1db-4442-9b59-957b1dbc6356.jpg,0,train
8cec93f7-b946-4c32-84bb-ef92b95b47c4.jpg,0,train
a4e78f0d-16c6-4f9c-aa47-633c33ab939f.jpg,0,train
43c44f31-b4c2-4bd7-b2fa-954e79c67d83.jpg,0,train
50ad0dab-c6ad-4e32-9466-4b6b60b6ef94.jpg,0,train
a5062e67-0aaf-4aaa-a811-1fc038fe102e.jpg,0,train
d6cf72d5-b010-4d55-890b-c5f58dc9d627.jpg,0,train
c4b6eada-d363-4cb9-831d-e4413995d58f.jpg,0,train
2e093608-e0db-4ff0-8658-ca41294f0a8b.jpg,0,train
f7e025d1-4552-4f7f-bbe1-6c6cace99d42.jpg,1,train
777972c6-b19c-4d32-834b-fbc8f1af8507.jpg,0,train
0292a00e-6301-4798-be42-8ba2d86fcae7.jpg,0,train
0362ad02-1b2c-4cf6-8569-0f1fc653b527.jpg,1,train
d3e8ad28-d7d9-46bb-95a5-5525af53e8ad.jpg,0,train
14b715e4-a689-446e-8ba8-c82a48e8a9bb.jpg,0,train
cd931552-2fea-4406-93b4-ca7d52d35c8d.jpg,0,train
d35f20f9-b095-4222-bcf4-7c910fcbf8a2.jpg,0,train
1e1b6291-adb3-4d18-b932-3683e804800d.jpg,0,train
9da81ad0-b5eb-414e-87ab-8435f89f304d.jpg,1,train
8e0c6596-f69b-402a-9724-b2c28c4ee63f.jpg,1,train
7807dffb-49cf-4e07-af1d-a690f6b55f3d.jpg,0,train
b73db541-ac5c-4650-a5c9-4036be8c798b.jpg,1,train
c27a48bf-75e1-4a97-a484-939ea84e1217.jpg,0,train
0a8dd0a9-dc86-4957-a9ec-86aa0452133d.jpg,0,train
2e79c733-9a1c-4622-829b-429a97f19d72.jpg,0,train
62c3196c-5ce3-42cb-accf-c108ba1f1a44.jpg,0,train
e5075437-a111-4f51-8fff-cff893f81f1e.jpg,0,train
a79c341a-649f-41b7-8599-da6496caa96b.jpg,0,train
b425b3b0-ec18-498c-a6c5-f5dc5f534b9f.jpg,0,train
1134d99f-7db1-45df-9f29-2d65f1a3fc77.jpg,0,train
310dcec6-d5e4-4956-a68a-b65e3efca7cd.jpg,1,train
71fc1e73-6843-4299-ab9c-2d5ee4027226.jpg,0,train
08647105-b145-4791-99fb-edbf6c4336fc.jpg,1,train
5a09d7d7-2780-4661-b531-62d9f52aed26.jpg,1,train
16f0bdaf-ffcc-46a9-8d5c-602e723d5f28.jpg,1,train
63a01b4b-fa75-4e2e-a17e-73ff1baf1ae8.jpg,0,train
6aab09b5-b0fe-460f-8990-931810eaa328.jpg,0,train
aca547f8-f04c-414b-98ee-5cf19f5d30e1.jpg,0,train
d0e5b611-c81f-421b-ba0c-0fffa04fc605.jpg,0,train
f3d8fa99-217f-4fb6-b548-a2dc48fa40f7.jpg,1,train
702d7c06-6f3b-46cc-9aec-6f3f68e164d6.jpg,0,train
e67749ed-b304-4069-8610-c8b943074194.jpg,0,train
1121906a-fc1f-4e68-b745-fe78112d987c.jpg,0,train
9545a7d3-b61d-4743-93e3-ff8a8ecdb14a.jpg,0,train
ffa5f7b0-703e-42ab-be49-1e342b28aed8.jpg,0,train
93d84d2c-8039-47da-9f2c-60152c02bc33.jpg,0,train
4eeb29ea-7efa-43b9-b1dc-eb41bb25cbf9.jpg,1,train
f15441a3-ee89-436e-9b30-0b40ae1326c3.jpg,1,train
d85d7da6-3be4-4e3f-9ce2-fcd3074ec1ee.jpg,0,train
168b14c8-d31f-4606-8cf1-236d7b36c5a2.jpg,0,train
932dfbea-a472-442a-8991-3340184d8eed.jpg,0,train
a8e28e68-6f3c-4e41-b793-741af2d741a9.jpg,0,train
547569b4-28d8-4f07-92b8-3237e5ed4966.jpg,0,train
712f237c-a2cf-4c71-a59b-5aeda03849a1.jpg,0,train
b7db24dc-cdd8-4b82-af5c-2f5d46bcd9a5.jpg,0,train
d779f26d-d8c8-4b95-b3b4-879d951c1c0a.jpg,0,train
56fc1ea0-1438-4e87-b27b-a2e9f65466d7.jpg,0,train
54857529-96ae-46d8-b837-cbb12c69d3b3.jpg,0,train
1d4725ae-62ce-499e-8f6c-ef7e10457434.jpg,0,train
e6311d96-a7da-4af8-8ae5-6c0e83c7f74b.jpg,0,train
0864d7ba-fc8f-4f6c-b22a-1ce67df704ca.jpg,0,train
8bd89539-ec44-4d3d-84b7-0e5ac0c19a40.jpg,0,train
5152783d-5ee8-40ad-8b31-1dfd3540847a.jpg,0,train
caa3c188-1787-4995-be0b-70a9adeded81.jpg,0,train
38c70845-2e6d-4cda-b187-9dff552bcb29.jpg,1,train
b1a8129f-3665-47fc-b35b-020b2a218172.jpg,0,train
5daaa34f-2df3-4bc5-a3f4-c0aae4767c63.jpg,0,train
3a4774ab-22d4-41bf-9509-b6731f06067b.jpg,1,train
6c80a2ba-e941-45e2-b7b2-0b2a0e88854f.jpg,1,train
2a2958ae-d1b1-42be-bf55-49c4f8bc5b50.jpg,0,train
dea99c96-9924-47af-86fe-e1b5c5c511e0.jpg,0,train
6508fc46-1f5d-468c-8591-d1ec67dedc3b.jpg,0,train
58585259-3387-420a-a821-07cf7fb4a105.jpg,0,train
f7d445c5-3059-4d1f-b3ba-99cda55635e5.jpg,0,train
66405701-97b1-4bad-bada-e74e44b43e06.jpg,0,train
ef57f1cf-606b-462a-bd2e-3c7d7be21eaa.jpg,0,train
4dfb63f5-d744-4cb2-9c77-05d770a4b04c.jpg,1,train
f902fc28-bf7f-4468-923a-3ca07eaf204b.jpg,0,train
c4eec0f4-cc6b-4de2-bc23-4b38700dca72.jpg,0,train
3322839f-856b-4a2a-aebd-6a223d4a8f9b.jpg,0,train
54249302-197b-43c4-a60c-d2a02530b6a8.jpg,0,train
2c056265-b067-452d-b22b-a71a006e0e15.jpg,0,train
028ff7af-6080-4e7e-a0a0-f62b893b7064.jpg,0,train
5f49f8f8-6f43-44a3-a45a-2fac36726d68.jpg,0,train
257c07c5-5ca1-49b9-a9d6-6a846655531b.jpg,0,train
a919cbfc-02d9-4081-b7ad-5eb9b43a8153.jpg,0,train
edce95fd-42ce-4bd7-9260-c8d71b8627cb.jpg,0,train
d8963b8e-6612-4e2a-b83b-0705f1869a41.jpg,0,train
23310d41-f194-44ae-aaf0-320afcb427da.jpg,0,train
ff134681-178d-4a4b-9e7e-eb91b50f8e4b.jpg,0,train
cd31a99c-b8c4-4571-9491-17cd95b16855.jpg,0,train
a42d446a-4fc9-4689-a140-b93369e98924.jpg,0,train
3b8d3d15-2262-42d8-bbbd-b6ae9466ec2a.jpg,1,train
88932a9a-9823-43f1-9c06-19393edfa6bc.jpg,1,train
4fa4b8a9-58a6-4258-a8c1-1c991466c719.jpg,0,train
db774a05-3031-40d6-a5a9-207dfc083013.jpg,0,train
87949521-2d55-4690-8c78-a7bde8e72cf9.jpg,0,train
1a9fbb02-fb9d-4fb7-b75a-7354940da6b9.jpg,0,train
d04d3e02-3925-4173-b711-61a788976958.jpg,0,train
e041bdac-f62b-45a5-8887-44d976842390.jpg,0,train
225328fd-a21d-4ff7-b2a6-9efa720bc06f.jpg,0,train
be6d39ce-1f56-428d-920e-8c470292beca.jpg,0,train
b1f11220-36b7-4f19-9b0c-0a6237a05078.jpg,0,train
31fbc3b8-de32-4ef7-a392-497e109e54f6.jpg,0,train
18e2c754-6925-46c7-8b1f-8ba6d27b9980.jpg,0,train
9d58b80b-c936-434c-9f72-896a55185dc3.jpg,0,train
020ff22b-6db6-4168-b1b5-7c752ebc6573.jpg,0,train
222db0cf-0f44-418c-a24b-cfd23545808c.jpg,0,train
d558bbb8-c16f-401a-80e8-f556246d8c92.jpg,0,train
9ea7a5bb-f5f5-404d-8abb-096f4cf5e229.jpg,1,train
1a908a13-762e-43fb-9938-7251bf683722.jpg,0,train
f84960ba-ad41-4fd3-b084-42e16955b08a.jpg,0,train
1e28b1ad-869a-44b5-89a3-2fec3f4042db.jpg,0,train
9d1d9c27-e06a-4686-bd97-b5f6004b6551.jpg,1,train
b313292a-203a-40f6-9ad1-8bcce39370f5.jpg,0,train
72597b3b-0f5a-4866-b8f6-7b2f28a04d81.jpg,0,train
b135a1fd-1d2a-4b9d-86b3-970c36c42824.jpg,0,train
7befa07e-120c-47cb-ab99-89a83b338a81.jpg,0,train
df949196-de88-4c48-a1a4-ee2c3e04c045.jpg,0,train
5915664a-b9bc-4688-b58a-b8503baddd7b.jpg,0,train
dd347aaf-17e5-4595-b5b7-a93875db34ca.jpg,0,train
4d95b5ef-fd26-4762-92df-409ebdc52974.jpg,1,train
271fef76-fe31-4da4-908a-4d5456d71daf.jpg,0,train
23a5000e-f046-4b59-a8d7-f5c8f8fe4e98.jpg,0,train
0471100c-4820-4dd9-b169-5a8b0b771447.jpg,0,train
2c1f85bf-1992-42c4-baba-240e50fd5dce.jpg,1,train
e8ce9bef-d7cd-46e8-8db3-c5cc131217f9.jpg,0,train
78e40921-8493-4ba2-aa6b-b124da5ffd5a.jpg,0,train
485e10e5-3bca-43c0-841d-2f8638d78f6f.jpg,1,train
1112f32a-cf06-4aed-a9d5-6321ae4c839a.jpg,0,train
1f7d7099-27b6-4c34-9415-7f9ceb847f56.jpg,0,train
67137cb2-2410-49ab-b117-5a8c5a97081d.jpg,0,train
7e738cc8-c7da-4d3d-aaf9-e6870048ce63.jpg,0,train
08eb0628-62f5-4f3a-9e88-3e1ca0e6c067.jpg,1,train
02e8a9da-d3aa-4d46-9513-e50eaf837c26.jpg,0,train
fa36dca2-c9b4-423d-9d3f-c71d02567a8c.jpg,0,train
1413fbb8-df28-4768-9c78-30d1692df0ae.jpg,0,train
0c7bd204-7456-4c0a-b680-7858a4c924e4.jpg,0,train
dffdd7b6-638b-4a02-b98b-23eefb681aae.jpg,0,train
9692ff30-f46f-4df2-88fa-eb03d215bea7.jpg,0,train
17124937-17df-4bb2-ada8-ec816e466fca.jpg,1,train
a3cfd7d9-a636-494a-8f25-6d5de739b6ac.jpg,0,train
1690064d-7761-4b72-91d8-d71b7f2a852c.jpg,0,train
9f26e99e-3f50-4ff3-be2c-c3caa0501ec4.jpg,1,train
58253274-fe77-4888-86fe-86224373b053.jpg,0,train
a8fc0d45-d04a-451c-8f34-d22e1480cdf4.jpg,0,train
1b48cc61-d012-4060-aea0-1772079cbf2e.jpg,0,train
6ab284e3-0be0-4c35-b394-087b95ce5a1c.jpg,0,train
db1e7cc4-8e78-4354-a503-1b15c1971377.jpg,0,train
e0c89b26-93f2-4ca7-879d-ea2c85186e38.jpg,0,train
95afe305-7d31-4be9-963c-87af07666d12.jpg,0,train
62994a0e-1b1b-42a7-9b75-c8ac2085dcbc.jpg,0,train
12f04dfa-0943-44d4-966a-4f760a78badd.jpg,0,train
e4c43aea-a1a0-4c64-86ee-4aa8b3e38bc8.jpg,0,train
0299b90e-2d47-477f-983b-bda78c23ef2a.jpg,0,train
27df3ed4-a9a4-4bf9-ad44-a2957b76f48f.jpg,0,train
91af6522-60a9-492c-bfa7-c3ef004f2637.jpg,0,train
dc2f7bbc-b0cb-4ba1-a52b-8de34b5def07.jpg,1,train
7ee24849-8d47-4302-9b54-a90902fd5941.jpg,1,train
d7c1aa5a-5ab3-468e-aded-d877ee477257.jpg,0,train
cd1f14d7-6cee-49af-afa7-edff5a844c7c.jpg,1,train
f2307d4b-4c62-4637-bffe-bf939359dd32.jpg,0,train
d213c43e-f44a-453d-af78-868b58e021e4.jpg,0,train
dabca991-bdaf-4e8f-bd13-a6b32e890b77.jpg,0,train
2d2c953a-3f71-462f-992a-154be6510a8f.jpg,0,train
9c8a035a-4021-42c4-b51a-f3c6229da96b.jpg,1,train
4920a372-6091-4b09-94e2-b79bb41bc574.jpg,0,train
850e619c-e992-4be9-ae07-21e7664fe086.jpg,0,train
5e5c0c25-6355-4c2e-8ac5-18bd1f99f3cb.jpg,0,train
65fadf26-96d4-4578-a3ad-44d7c86bfdcb.jpg,0,train
70985a8f-56d1-456d-a0a2-6fae7004c9e7.jpg,0,train
2dee8e6c-2728-48a3-bb0e-912d82653351.jpg,0,train
1c009f52-0f24-43a5-8338-99c315e78b5d.jpg,0,train
869829e3-d9e1-4460-9556-b7a7864b0626.jpg,1,train
ea2261c0-6e11-44f9-ac1e-0be7ed2da4e9.jpg,0,train
e01e4267-1344-40ac-8809-de5fdf3bee55.jpg,0,train
eca38ef9-9b7e-43d6-9a4c-7d342d1f1dc9.jpg,1,train
11b275fa-d2fb-4b94-a658-810638d53fbc.jpg,1,train
3e0f39cc-1d79-42dc-8958-48c1e275be16.jpg,0,train
5764279e-343d-4d48-b693-e72af0b2908e.jpg,0,train
99626360-6860-48a9-9ed1-37df5796bc24.jpg,0,train
91e5a41d-9799-4637-bb84-af7c3a1dbb12.jpg,0,train
a80573a1-8f58-449d-a34b-35cc8f33dfb5.jpg,1,train
d8826927-7718-4af4-9b46-61b1bf5fa416.jpg,0,train
b81257aa-752c-404c-9edb-186036db4949.jpg,1,train
7eed2375-9814-4272-ab78-d8b2b23bcc32.jpg,0,train
d0e77c38-32aa-4791-8f55-591baf9ff86a.jpg,1,train
31367fe1-94f9-44f0-8fe1-28ecd7628a76.jpg,1,train
b1ff9485-d9ff-4bc9-acab-37a67d16e467.jpg,0,train
33292e87-abdf-4126-9d51-0b41ac1db5fb.jpg,0,train
2ddde2a5-0ce4-42ff-a00c-c9402ed33bab.jpg,0,train
be32770a-89a4-4d54-a7ac-3fe24517d311.jpg,0,train
891da32a-3da0-4f78-ab47-2c8db0b247c3.jpg,0,train
b549550f-a499-42f4-82e4-b49034ed6d09.jpg,0,train
4d20e624-3dfb-4fec-af90-10ba8a845eb2.jpg,0,train
f762af0b-38ce-444d-9468-21fd0912d992.jpg,0,train
24ba5f59-26ee-4ad7-a803-c8274fd073e7.jpg,0,train
a9db790a-98da-416c-9107-2ca17aac6d83.jpg,0,train
c5ef9726-3016-4e4b-befb-97296c7531fa.jpg,0,train
22d043cf-b6e9-4bb9-97db-2a1dad8638cc.jpg,1,train
1f5b8970-97a7-4ef1-a846-034df61c3d03.jpg,0,train
8b554765-a764-46b7-ab34-63c6c4e78d8f.jpg,0,train
6a66f4a8-6461-4a33-ab4d-aaee717b63be.jpg,0,train
903b78b6-e0be-4abf-930c-7a39a85530e8.jpg,1,train
66366e64-9406-4204-b7c4-83b53a746425.jpg,1,train
885148da-b870-4267-a90d-48f2821505d4.jpg,0,train
35acaae9-4ea8-4b75-b100-54be375def72.jpg,1,train
510f8fe1-13e9-45a5-ae02-9f635f59d27e.jpg,1,train
826f4c9b-e11d-4184-8f9a-4dbd8febae12.jpg,0,train
fdf46e03-191f-47bc-9ca8-5f16722914a5.jpg,0,train
88cf171d-3ca7-4038-a2d6-eed6f6e5a04a.jpg,0,train
1dc639f4-dbf7-4e7e-a15e-6ac030b28a1c.jpg,0,train
01f40199-ef7f-45d8-9a17-0907f9b02a53.jpg,1,train
ce544a8b-d39e-4cc8-a644-317985fe8c2d.jpg,0,train
cc3cac83-0c2f-445f-8b0f-a3c6e857636b.jpg,0,train
ff2e5792-d625-460d-84d5-1562e1979d93.jpg,0,train
5830ea43-c130-44fb-972c-bb25ad3570ec.jpg,0,train
552607f7-0aae-4744-9585-cc90fe9bb68c.jpg,1,train
9d4443da-c3d8-4010-86bb-e5a95d7b9221.jpg,1,train
2f015f6a-2b65-4a78-9346-615a85d45684.jpg,0,train
c4ec2137-33ff-44b8-8770-f14af31048d8.jpg,1,train
f8552c96-b1ec-414b-a091-abe88c744bf2.jpg,0,train
ee9a7a15-29dc-4de2-976c-058c6f5cab84.jpg,0,train
33964d61-f742-494f-9cae-8fc39e291e10.jpg,0,train
6610c4c8-8143-4efd-b661-128e6ae2168c.jpg,0,train
7dbf1080-aab5-4082-b255-a6cb25405c55.jpg,0,train
88973910-3936-41e6-a36e-b2be58ba750d.jpg,0,train
35140405-735a-4b94-9ead-932288d20e42.jpg,0,train
7cb73e05-78f5-4453-8009-542146cf8cc3.jpg,1,train
656392f0-bd0f-4893-99a9-12d38af002b4.jpg,0,train
821901e4-6a77-4109-a8ca-37024f62f153.jpg,0,train
49318846-e665-423e-97ef-acbe3ddef469.jpg,0,train
3f73c471-93d7-4a71-b4c1-a0ca4e051e14.jpg,0,train
c41ac675-fbee-4e94-a512-6adadf51152b.jpg,1,train
81da8fe6-99de-4e58-84d1-b833ec3d1385.jpg,0,train
ee4babda-d447-4712-aa37-72a2845b01ca.jpg,0,train
57ecb176-0c06-45d4-b5d4-a2485322de7b.jpg,1,train
d092b467-a9a8-49a0-ab6f-2e491e6827f7.jpg,0,train
fad0d76d-7f40-424a-b923-f2475d422369.jpg,0,train
937917e5-61c9-4242-97ae-2e1740dd3efe.jpg,0,train
646b8165-0faf-4393-9f28-401d25a78834.jpg,0,train
d38110c6-ac8e-4899-8cb4-6fa9a901979f.jpg,1,train
eafeb521-9147-487e-844c-b90480f84b2f.jpg,0,train
c553d0a5-b4f7-4f22-ad00-626312485a24.jpg,1,train
7b20dc42-46f1-497f-8dc1-18eff517a49e.jpg,1,train
e24b648a-a9cb-4751-9c0d-3d34cae15253.jpg,0,train
b11558f0-86ee-44f5-a8b5-09c65cfdc361.jpg,0,train
ab380941-296b-458e-b5b0-b081a0b759b2.jpg,0,train
0998ad2d-1d51-42e6-860c-2b12662f1aa1.jpg,0,train
9e33df12-5604-492b-b66b-2c6c666d95cf.jpg,0,train
de4ba146-12bd-489d-a8cb-2e28cff3cc0e.jpg,0,train
5edf77f8-237e-4b40-b360-50cdca3857f8.jpg,1,train
fdb28b36-70fb-4500-b633-dcbc5c22f25c.jpg,1,train
90bc4cee-4c8a-4ce9-a590-186dbb7310d3.jpg,0,train
cbffd1c2-db2e-4c26-9440-8d2713456af8.jpg,0,train
9d9097ad-6632-4720-a260-bf5adcc7f665.jpg,0,train
12250ad8-bb48-4110-a0fe-feff99c49724.jpg,0,train
fa8fcbc0-e9b7-40c8-8f21-a27c7fd7e862.jpg,0,train
6beccef4-ec81-452f-bd06-db324d957a9c.jpg,0,train
50fddc73-7f68-48dc-9e2f-7ec6b198d25b.jpg,0,train
ccffc7e5-9be9-4037-9c3a-79866cea7838.jpg,0,train
d1b87b6f-8b95-4861-9929-cf42e6fac736.jpg,0,train
32c807a8-c7cd-4200-be30-26834e1b3144.jpg,0,train
70d80685-8484-4ef0-9b2e-fef75b17fcf5.jpg,1,train
e40f7b86-3c18-4558-bbce-d39d4bc21981.jpg,0,train
6a5c27fe-9bd1-41d7-9633-90455208821b.jpg,0,train
95c81922-8f7d-48fb-898a-8553931520e5.jpg,0,train
6c156d50-e3e0-4a86-8b4e-fc3e74b34c9c.jpg,0,train
9077fd85-6ecb-437f-a3d1-9bca8706a363.jpg,0,train
9104a96a-2b0c-4681-b3ac-ef1c617f0b44.jpg,0,train
a17ebd75-5dc3-44d9-a567-8ce0351b0aa3.jpg,0,train
20a76b16-bcbf-43d0-9c40-c44a3774cf92.jpg,0,train
20d14a7f-561a-4267-bea6-2cfa12467218.jpg,0,train
52293348-2963-4985-a6d5-2979123a5b02.jpg,0,train
22cea1f2-d3da-407c-8fad-5e205a7ea87b.jpg,0,train
1db4d610-6cba-44db-b2a8-bc6bb88dde34.jpg,0,train
a3ce88ed-9e78-4e44-9475-8863d69e35e2.jpg,1,train
777d698d-44a2-4e5d-b1ec-b43424330e1d.jpg,0,train
f7ab978b-3732-4ddc-809f-58a65fbfa2d4.jpg,0,train
c34e60eb-d99e-45f0-a7d9-852c656ebe27.jpg,0,train
79d7a067-91f8-4359-9c9b-6c3c48c00783.jpg,0,train
68d56165-8576-41fb-bcc7-90471bebcf45.jpg,1,train
9907676a-b8ad-4537-97a3-5d0260c120c5.jpg,0,train
828faee3-7011-41f0-affc-abe48a78a2cf.jpg,0,train
08218cea-6e70-4905-8827-8094d01e3a7d.jpg,0,train
799c6ab8-9cc8-4324-aa30-dde7f6b8c002.jpg,0,train
854df72c-67ab-41a7-9e36-addd298830ec.jpg,0,train
87318a6d-d223-4d3f-a854-49e5851cdc90.jpg,0,train
d9e6b6df-f27b-47a5-891f-dacc2e1d054f.jpg,0,train
ff8a2e9e-60b6-4bbe-9e46-4593bf52877f.jpg,0,train
c70eec27-a5f4-44ae-93dc-b95a91a1c5a5.jpg,1,train
663de484-3448-46a8-b133-85905a262157.jpg,1,train
