file,flowers,fruits,leaves,reproductive_structure,whole_plant,time
2971e3ec-c379-4c5d-adf9-cf8ada5ff9c0.jpg,U,U,1,1,1,2.4338076249996448
298ec46e-a46a-4a06-a044-cd8d868d8b40.jpg,0,0,1,0,0,3.3529515000000174
29adb407-1881-401b-bfd3-5c2ea2da5017.jpg,0,1,0,1,0,120.89595983300205
29d7caf9-fdea-4d42-9064-87b912572afb.jpg,1,0,1,1,1,21.664301374987645
29f6777d-98f5-4e83-a2d1-a6e77d23d57e.jpg,1,0,1,1,0,56.735682791003
2a0bb4bc-6d4d-41a8-9dc4-aad24554797e.jpg,1,0,1,1,1,15.706539249993057
2a4006e3-5330-4d6d-82e0-9103225cc927.jpg,0,1,1,1,0,7.177894376001859
2a5a059f-e0f8-4212-a638-664a0085d93e.jpg,U,U,1,1,1,8.685038374999749
2a936ac4-469a-4805-9526-23be5ae084ed.jpg,1,U,1,1,1,8.298675000000003
2ac9a9d0-27e9-4ed3-b444-a3cb8a8f6113.jpg,1,1,1,1,1,34.06080891597867
2ae73adc-a40f-4080-92ec-d186886ce82c.jpg,1,1,1,1,1,13.037869082988891
2b036c34-c5ab-4daa-898c-f59c021f0b28.jpg,1,1,1,1,1,3.975710582999909
2b28c73e-bce7-433d-b894-469c24a068af.jpg,0,0,1,0,0,96.05085374999999
2b561727-8370-451d-9fc6-69695af4da5e.jpg,1,0,1,1,0,14.53254762601091
2b73cace-8348-4ba3-97b0-4afd00ee39bc.jpg,1,0,1,1,0,5.457264041000144
2ba0641f-19c0-47a9-9876-444d872c4772.jpg,1,0,1,1,0,9.768373791995145
2bbd10e6-fc7a-4aa8-88d4-8721df93cad8.jpg,1,0,1,1,0,28.588680166987615
2be492a5-4230-4a20-bb74-2047d2809f36.jpg,1,1,1,1,0,24.44595316698542
2bfc291e-422e-4cdf-85bc-7b7519fddc35.jpg,0,0,1,0,0,2.0780740840000362
2c263d8c-4d0d-469b-ad98-e84b1f7f8c52.jpg,0,1,1,1,1,74.63567004300103
2c50001f-756c-4411-9ab4-f3a45a1d0e8c.jpg,0,1,1,1,0,7.733859499000573
2c6db759-766c-4d69-937e-ddbcb77f6ac2.jpg,1,0,1,1,0,5.264153250000163
2c90d359-4465-43d6-ae70-93155a329fb9.jpg,0,1,1,1,0,6.7552334169999995
2cc43fea-f775-43fe-9b6a-0377d24dc647.jpg,1,1,1,1,0,41.82144766599322
2cea42e7-033d-477c-9ba9-4733e5fdb806.jpg,U,U,1,1,1,5.511088958000073
2d0c850f-ba22-4b70-bfff-d41304d267c3.jpg,N,N,N,N,N,0.9243606669997462
2d2da1d8-0dfd-4ac4-8078-32341d152db8.jpg,0,0,1,0,0,9.98556916600819
2d54520a-9b0f-4984-be38-3203e6a9e96d.jpg,U,U,1,1,1,74.07449454101607
2d7a98d7-7d9f-46bc-b548-f5feb6f369dd.jpg,1,1,1,1,1,12.317402874025902
2d93f682-09bb-43df-8ac8-d81915541831.jpg,0,0,1,0,0,6.2005429579999145
2dc0d24d-bf8c-4489-b99e-bd169fe4278a.jpg,1,0,1,1,0,8.431267624013344
2df0ec2f-1635-4a2e-afb4-7dc6c887ca07.jpg,0,0,1,0,0,25.796634415997687
2e09048c-4bcc-40e6-880a-173fd665738d.jpg,0,0,1,0,0,4.26768491599978
2e2e4a87-e191-408b-8af5-ba4261d7c8bb.jpg,U,U,1,1,0,11.967069042010735
2e4a7f99-0af8-4df0-8960-1565d9b95973.jpg,0,0,1,0,0,3.287000750000061
2e5d6f16-b923-4a70-8412-c3c61fd0551d.jpg,1,1,1,1,0,10.290929709000011
2e7eeb84-37f4-45a7-b4bb-926d36045db2.jpg,0,1,1,1,0,8.304767457002981
2e9706ef-f069-421a-9c01-b10055515052.jpg,1,1,1,1,0,2.868030208000164
2eac561a-e9b3-4cfe-9900-fbc50c4a8640.jpg,1,1,1,1,0,2.8258753750001233
2ecce44a-712a-4afe-9ec1-df0205d9aab1.jpg,1,1,1,1,0,18.40078720899146
2f059128-19e6-4554-81f4-bdb617b2d22a.jpg,1,0,1,1,0,2.771064667000246
2f278d10-3ad1-4f17-9662-b4f809c66829.jpg,1,1,1,1,0,41.03472329196893
2f4be4a7-0c91-4238-a856-f0785a3f7ed6.jpg,1,1,1,1,0,30.156276333973892
2f6d97e2-38fc-4bf7-9c6d-771130786527.jpg,1,U,1,1,1,8.003184624999903
2fa24447-4829-4e6f-aa44-a206dc11e040.jpg,1,1,1,1,1,41.09440570798597
2fdaec7d-a50c-40ef-9608-24636f9bfdb3.jpg,0,1,1,1,0,16.8354689999901
2ff52c28-6480-4e39-9775-91b31a4c55f1.jpg,1,0,1,1,1,39.61009833300659
30145ff2-e45d-4824-90f3-c5b4bc057e38.jpg,1,1,1,1,1,88.25178970799698
303ca241-2b09-4048-a280-f63ef7f3ed30.jpg,0,1,1,1,0,10.476129832990864
305c94e6-6fe4-4374-9e0a-261257829769.jpg,1,0,1,1,0,137.41947533400844
307203b9-605a-43fd-840b-527b028215a9.jpg,U,U,1,1,1,7.719985541999904
30985dc6-a719-4cfe-9e6f-cd493c283e0f.jpg,U,U,1,1,1,18.53655329300591
30b737f7-e73c-4411-8cfc-86e4d08f287a.jpg,1,1,1,1,0,14.174158625000018
30d08f64-16e1-4344-affb-4ef621597505.jpg,1,0,1,1,0,311.7993287079962
30f6c6c0-91f0-474a-a4a3-4120177b7b48.jpg,1,0,0,1,0,18.29568508298553
31114682-0f44-48f1-915b-ead8b548f5db.jpg,0,0,1,0,0,2.526066124999943
313dde69-5c4e-4ac7-acfd-bb8dafb3220d.jpg,1,0,1,1,0,3.637143874999765
3163fe5f-37c1-454d-8b1e-9a62e5852f60.jpg,1,1,1,1,0,42.277280165000775
319855cd-91b1-4b45-a412-2ae34235222d.jpg,1,0,1,1,1,31.505567040995174
31c0bc8d-6d4c-4c2c-bc23-c18ff705c0a2.jpg,1,0,1,1,0,158.73216649998585
31efd0d2-98b5-4387-839e-72a3df965932.jpg,0,1,1,1,1,10.01830495799868
320fad09-6702-4ef9-a35d-485a579badc3.jpg,1,1,1,1,1,34.08315374899075
3223afc8-ec9d-45b2-bf31-655b538b8b12.jpg,U,U,1,1,1,2.590729750000264
32396f10-3dd1-42cd-8a47-e6fbb2125adf.jpg,1,1,1,1,0,35.016181833003884
32632b50-5242-4114-891e-f8fdc4e5f3b1.jpg,1,1,1,1,1,99.05756112500785
32922cb5-e9cb-4c2e-899a-890ae0eb8d2f.jpg,0,0,1,0,0,454.5119764580031
32b8e421-05e9-44be-bedc-177a5da1cbb4.jpg,1,0,1,1,1,11.71492920899982
32d2cc25-7a20-40c4-ba4b-d5c5b47b4ddf.jpg,1,U,1,1,1,6.442969958000049
32ed9a28-9c0c-4562-9d28-7ad0defc1d88.jpg,1,0,1,1,0,42.56688687501173
330490d5-f332-472b-8e53-791377308b2d.jpg,1,0,1,1,0,5.658864583000195
3322839f-856b-4a2a-aebd-6a223d4a8f9b.jpg,0,1,1,1,1,31.33994287601172
3334b995-882c-479f-8186-c01193aa3925.jpg,1,1,0,1,0,8.869231290998414
335fe83d-5ac1-476e-a09d-f5bc3c5d78d0.jpg,1,U,1,1,0,58.9117022090436
3385ea57-b861-4f4f-b9d2-4a1de1f4a685.jpg,1,1,1,1,1,38.55649333399924
339ff9c5-f01f-4a6a-9025-db5cc60f0d9d.jpg,1,1,1,1,1,10.48115399998187
33b800ae-a777-4ea6-b85f-86353b1b8185.jpg,1,1,1,1,0,147.81264708298204
33dcadc9-7133-4db6-8470-42a09e0fd5cc.jpg,1,1,1,1,0,14.225938291018338
340410d7-6576-476b-adb3-6143ba969d23.jpg,1,1,1,1,1,405.5603957920166
3447ab7d-dfa7-4de2-8465-ce8454b8e3c3.jpg,1,1,1,1,0,5.059139082999991
345e8e25-b01d-4ac5-b1ce-0f1483497f34.jpg,1,0,1,1,0,191.91409766598417
347dfe72-1c24-4f91-9f0f-1741344df6ab.jpg,1,1,1,1,1,4.372107249999772
349ae3e3-7093-4e61-bdff-c2ecf613916b.jpg,0,1,1,1,0,5.262167541999588
34b54040-9d99-45ed-8f3d-c84c3bf4800d.jpg,1,1,1,1,0,249.62641550000853
34fb2e91-7a01-46af-bd45-0a8cd203c706.jpg,0,0,1,0,0,3.840782582999964
351f487f-5398-485b-9c06-7498e2385189.jpg,0,0,1,0,0,365.43305358400494
3559329b-80c6-4d19-bc11-1efb1ea0e1df.jpg,0,1,1,1,1,18.96003666701381
357e4c87-effe-4055-a3de-8bac97738897.jpg,1,0,1,1,0,28.076418083000135
35acaae9-4ea8-4b75-b100-54be375def72.jpg,1,0,1,1,1,9.863795541999934
35ca5846-3df8-4a25-bee7-5ddddbadc08e.jpg,U,U,1,1,0,643.797961627015
35dab490-4421-4dc9-a576-8156bdd76c78.jpg,U,U,1,1,0,61.78355924998323
35f7eaa3-015a-44b4-b6d8-835d2e154e57.jpg,1,0,1,1,1,23.332531707999806
3622142a-6a78-42fe-b890-3eb636b02f01.jpg,0,1,0,1,1,8.064532376020907
364c4385-bd30-41e4-b226-c4b4d3ac5fb8.jpg,1,0,1,1,0,22.670072708000134
366e6ee0-0f3a-4b15-96f5-baa62e9a40e0.jpg,1,1,1,1,1,51.109300000000076
3693309b-46c9-4b39-bc37-6f525d6851de.jpg,1,U,1,1,1,44.360463708000225
36c2dad5-02e4-4e45-aa03-d18914a501b4.jpg,0,1,1,1,0,12.146364667999023
36dc48fd-4d4b-4770-ade7-dfe34a79dee5.jpg,1,1,1,1,1,19.490559167000356
371973c1-ebb0-48d1-bb58-8023fdd866da.jpg,0,0,1,0,0,8.972220375000234
374eb695-977f-4654-9115-82b8ff90a63c.jpg,0,1,1,1,0,6.506416167000225
3775a409-cb66-4059-9edf-46484335f0b0.jpg,U,U,1,1,0,4.219184915999904
379eaec5-5216-495d-8f4f-5597f4faac2b.jpg,0,0,1,0,0,7.8854776660000425
37c7d8f6-dea7-4a3c-b8cb-26cf77ae51ea.jpg,1,U,1,1,1,10.69566041699909
37d69bb0-4897-4bdd-ba9e-9a7ced6e2d69.jpg,0,1,1,1,0,6.806047625000247
37ed0b5f-9e1c-47a6-808c-2ccc39e40198.jpg,1,1,1,1,1,5.725442375000057
3808956d-5147-4f16-9bb6-484e9c2367a9.jpg,0,0,1,0,0,67.60254308401863
384072f8-a7aa-4039-8472-96858783af1f.jpg,1,0,1,1,0,22.309038750000127
38613491-a10f-43e1-aeaf-65d1c36c83a7.jpg,U,U,1,1,1,5.227703624999776
38892ed2-eb78-4d18-9559-b66dacd17bdd.jpg,0,0,1,0,1,12.488125458000013
38c70845-2e6d-4cda-b187-9dff552bcb29.jpg,1,0,1,1,1,11.796001958000033
38f11828-48c1-46d8-98db-f13d2fe370d8.jpg,U,U,0,1,0,16.284456374991805
390a3a1f-7880-4326-b863-5beeaf830fc6.jpg,1,1,1,1,1,63.54337733298189
392d6b3c-690b-4ffb-a442-2fed6f1a85f3.jpg,1,1,1,1,1,6.124275123999723
39493ea9-d23c-4a3e-8152-bd696eb34573.jpg,1,U,1,1,1,11.82314349999433
3967bfeb-de96-4c0c-9cf9-ef6304b00b68.jpg,0,1,1,1,1,7.249175458000082
39824ce8-d6ae-4783-a5a0-751ecd4250c8.jpg,1,1,1,1,0,88.91973241597316
39ab65cf-3dc4-4d7e-81ee-ef2a39081956.jpg,0,1,1,1,0,12.559075334009322
39d3fba1-601f-4d34-969e-10d0f0815edc.jpg,0,1,1,1,0,4.352623499999936
39f805ff-0a32-4eae-b76e-2e63cd2f5d41.jpg,1,U,1,1,0,482.4928232500283
3a165d7b-bbaf-4de3-a49d-c995df1343e7.jpg,1,0,1,1,0,8.735712915990007
3a285698-1016-4870-8f4d-85dd833639e5.jpg,0,0,1,0,1,28.73787449999145
3a52a11c-fc7f-44ca-9d12-7645a8397f4e.jpg,1,1,1,1,0,29.00199212601956
3a7576e7-ae6c-486a-8bbe-525f4e22ea5a.jpg,0,0,1,0,0,17.240548708999086
3a90dec6-cf10-47c1-8c03-ec4ac4fd5156.jpg,1,U,1,1,1,97.16037049998386
3aadf97a-87ab-4c77-8e07-0aedc4e28592.jpg,0,0,1,0,0,4.109971458000018
3ad7b362-8ca7-42c9-819f-8e9874d7eee5.jpg,1,1,1,1,0,8.913865832999818
3afa24d0-e681-4eef-b70b-240e1c945387.jpg,1,U,1,1,1,43.753775042026064
3b27ffa8-9fd0-462f-9403-beec42194cd7.jpg,1,1,1,1,1,3.8590000000003783
3b53c89d-62bb-4136-8dbc-e38099b82c14.jpg,1,1,1,1,0,9.930110791000061
3b75f1c9-0abb-4063-a50b-ed614b233194.jpg,1,U,1,1,1,9.598226875999444
3b9dd420-94c6-46ad-b981-7d5afd9c4887.jpg,1,1,1,1,1,4.112843333000001
3bbb460c-2010-4a58-bd26-a59216b19031.jpg,1,0,1,1,0,6.558428583000477
3bd0a999-6216-476b-9ae0-3bef16f0f7e8.jpg,1,U,1,1,1,291.4819144170124
3bf73861-e860-4b18-a7a0-b245137d1e73.jpg,1,0,1,1,1,9.727374375000181
3c14741e-1378-47ad-a49e-93589deeefe1.jpg,1,U,1,1,1,961.9710958340265
3c46265b-2f0d-4169-b3f0-41e0837265b3.jpg,1,1,1,1,0,20.840794833981818
3c7337b5-7235-4c21-a3f8-d7d8ef6e7a3c.jpg,0,0,1,0,0,6.012652500000513
3c96a99e-bda1-4e0e-9749-1bc3a2e07bcc.jpg,1,1,1,1,1,5.229711582999698
3cafdfba-d489-43e5-8244-9c5180c97c61.jpg,0,1,1,1,1,6.288110750000669
3ce86a63-54e9-425b-8a21-d87505995de5.jpg,1,0,1,1,1,5.46730745900004
3d0a7fd9-c93b-4378-9692-4ee82ed78179.jpg,0,0,1,1,0,31.891258040984212
3d2fbbc4-259e-4311-ad5f-c8d4cf0dba33.jpg,1,1,1,1,0,10.336353709000832
3d4e749f-a34a-42f1-9f51-360ea66927e9.jpg,1,0,1,1,0,54.75983008298954
3d803d42-6e9a-4d48-aabd-d81dc1e494b6.jpg,1,0,1,1,1,7.167697875000158
3dbd4999-8806-4c16-85f4-3f552619c4a3.jpg,1,U,1,1,0,70.38826721000169
3ddbf779-e60c-4a87-82fc-b2d1a580167e.jpg,1,0,1,1,0,7.614219125000091
3df3dd8e-2615-4078-8fd9-33bd340be510.jpg,1,1,1,1,0,69.82877183399887
3e0f39cc-1d79-42dc-8958-48c1e275be16.jpg,0,1,1,1,0,28.273044916995786
3e23236c-e9c9-4482-aa34-741651f51f2a.jpg,1,0,1,1,0,16.874854958009564
3e538fa1-69b6-4a5a-ba1a-6770ff1a7332.jpg,1,1,1,1,0,38.58327841600112
3e8189f0-f5bd-4100-beec-e1320a906b73.jpg,1,1,1,1,1,2.6844940840001073
3ea3b343-d3ac-456f-a231-dd2437a80c97.jpg,1,0,1,1,1,125.14313004197174
3ebc9cbb-4630-4955-bdb6-73629686b827.jpg,0,1,1,1,0,3.1119218750000073
3ee98f95-bd97-4627-ad27-93e53ae0509f.jpg,1,0,1,1,1,17.015936207994855
3f0b59c8-c983-4d66-84c9-cc4b8b765404.jpg,0,1,0,1,0,3.6875146660004248
3f3bf31a-9b8c-4f26-87d7-5a041e851d4d.jpg,0,0,1,0,1,6.714142833011465
3f57fe9d-edc9-492a-8366-8554034eac46.jpg,1,U,1,1,0,51.50917783299428
3f74400d-ef32-4666-91a1-a6f16b23af79.jpg,0,0,1,0,0,3.3866390419998424
3fb28d10-3c68-4fa5-9dda-c7e1eb4d8f30.jpg,1,1,1,1,0,8.762092416999621
3fdb5ecc-3908-4d97-88b4-428cacef4222.jpg,0,1,1,1,0,6.76104416599992
3ff8e938-99c6-4670-b6d4-95794411e7e4.jpg,1,U,1,1,1,47.31796312599272
4024c899-7795-4440-ba73-e6ddefec72e9.jpg,1,1,1,1,1,5.46788637499958
404b9b2b-179a-444c-b8a8-1bd143febb65.jpg,1,0,1,1,0,37.88983562498288
40765551-bcb6-45d4-a2ea-b30ddbec0f3e.jpg,1,1,1,1,1,22.33925329099293
4089be05-1dc1-4ba1-80bb-e80b2bb1a368.jpg,1,1,1,1,0,8.139078165999308
40b3908d-acaa-43c7-82eb-a06816369501.jpg,0,0,1,0,0,6.726555750000443
40dd27e3-9f12-4d76-b3bb-53aac3fcd126.jpg,1,U,1,1,0,18.448601584966127
41005c74-7b60-41be-bd4b-a86e5accdf45.jpg,0,1,1,1,0,107.65375016800681
41287987-9e0a-44e5-bf9e-7cedd4b69f54.jpg,1,0,1,1,1,9.326243125000474
414f416e-2a69-44a3-83a4-c8203bd36d89.jpg,1,0,1,1,0,26.14584308198846
4169eabf-4ce9-4500-b983-d0953083b0b4.jpg,0,1,1,1,0,4.354991207999774
41aa579b-ce91-4952-93f7-297f5d2ecd08.jpg,1,1,1,1,0,11.437125292985911
41bf0c54-c987-4a69-bf82-cc0640b173f5.jpg,U,U,1,1,1,3.6278862500003015
41dea5f0-bde6-45ba-81aa-0d5ee6d33174.jpg,1,U,1,1,1,11.194012206984553
4206eb72-f87f-4423-8f1c-8e23c2872978.jpg,1,U,1,1,1,23.660693999976502
42442541-8618-42b9-90f8-ca1f4bb264bf.jpg,1,0,1,1,0,41.249905915994134
4265e354-9837-4715-bbe9-a4dce951f140.jpg,U,U,1,1,1,6.338302457999816
42751fe8-6984-4b01-890c-e803b7a293ae.jpg,1,1,0,1,0,6.207990625000093
42a9bc3a-2223-4dde-bb8e-25a6af267377.jpg,1,U,1,1,1,7.747937832999924
42d282b4-d6bf-4c12-9dfa-5baa9639e3df.jpg,0,1,1,1,0,15.282275041012156
42fc8409-20b7-4fdf-8b6a-c931b4c86de1.jpg,N,N,N,N,N,0.8415644999995493
431d8532-65b5-4e4d-8a7a-a0e866106d81.jpg,0,0,1,0,0,5.170424500000081
4340fc6b-d508-44b4-a54d-787e728d19e4.jpg,1,1,1,1,0,75.02075854198893
436e9a65-3953-459c-bec2-b9aee7902001.jpg,0,1,1,1,0,4.8668993330002195
4392c428-70f9-458f-8175-f6dd1f24e747.jpg,1,0,1,1,0,196.97017670902306
43c57361-48f3-42c9-83e8-b87635795eed.jpg,1,0,1,1,0,13.487734915999624
440bb860-6539-45fa-9de4-898d3a6167b6.jpg,1,U,1,1,0,130.62378737600733
443f37cc-f16c-4234-8b78-bc22f10a6752.jpg,N,N,N,N,N,1.6526714170004198
4464b216-aeb3-4dd6-aeb7-25ca8b5a41d1.jpg,0,1,1,1,1,761.1690304589996
4479424b-1c97-4638-97d4-12803f45a7ad.jpg,1,0,1,1,0,13.20065220900008
44ae7753-1b05-4da3-8f37-8bae4750182b.jpg,0,0,1,0,0,25.75300874999607
44da775f-3825-476c-a1b4-914db01572e8.jpg,1,0,1,1,0,12.380243874999287
44feab7b-00a6-4ab3-93a0-2d898f9b44f2.jpg,1,U,1,1,0,33.03648283199785
452c931d-5242-4aa6-97ad-07b766dceb5f.jpg,0,0,1,0,0,4.865842375000284
454b9139-8065-409e-9225-ec0bd5ad0206.jpg,1,0,1,1,1,10.171190166000088
455946df-6899-4157-b6ca-83aa85ce6150.jpg,1,0,1,1,0,9.218753249999793
4572409c-4b65-4220-b236-9bdc39ddb545.jpg,N,N,N,N,N,1.3836956249997456
459cb77d-d375-494b-bb57-2c614ab55e91.jpg,1,1,1,1,1,44.27146633299929
45c632d0-ff90-4f7a-9858-2bfb8af7f291.jpg,U,U,1,1,1,11.586056333000712
45fa0160-3e4c-4584-b553-a8945f41ad8f.jpg,0,0,1,1,0,60.059378793954735
46291b82-37fc-4719-a7a1-c68059e2b766.jpg,1,0,1,1,0,184.72930987498364
463dbb16-e97c-4352-bc59-782c0bf048e2.jpg,0,0,1,0,0,14.433034084000084
465d98ce-1722-4331-bd17-1bc556516544.jpg,0,0,1,0,1,107.51153070799978
466e03a3-d1ff-4fd8-a2d3-40720199be6d.jpg,1,1,1,1,0,8.160766459000357
4698ca69-23ae-4f8c-802d-4775bcf12276.jpg,0,1,1,1,1,184.66267670997638
46c14680-88f7-4876-af63-ad802e9aab11.jpg,1,0,0,1,0,11.346566958000295
46dbbe54-3519-4168-afe0-755eb59093c0.jpg,N,N,N,N,N,1.1527181669998754
46e9f5da-b1f5-4ef9-baf4-41530a5161fa.jpg,1,0,1,1,0,7.781237083999258
470ace41-bd33-4961-bbee-4a9e482af632.jpg,0,0,1,0,0,17.87889946000017
4726926a-c633-41cb-953d-e675a37562fc.jpg,0,0,1,0,0,4.414410708000105
4748d56b-49c9-43c8-8fd9-5861eae55274.jpg,1,0,1,1,1,215.07632716695176
476589ad-1b97-465b-815f-f07193e982c4.jpg,1,1,1,1,1,20.634241373999856
479e0267-4242-4f0f-96f5-e8564b0b68d8.jpg,1,1,1,1,0,47.96079812501915
47c2a1a1-2930-41a2-90a0-6cba00353b22.jpg,1,1,1,1,0,10.944904333000068
47de7c1a-e5b5-42f5-9557-a9d2fe9ace72.jpg,1,0,1,1,1,114.06032366496015
480161b5-104a-47d0-9de9-0a5925f2df6e.jpg,0,1,1,1,0,35.96881500000754
483602e0-01c8-490c-93ae-e80ceda2ba42.jpg,U,U,1,U,0,16.1341789579902
4857c44f-6c40-4fdd-914c-15b412925bee.jpg,1,U,1,1,1,86.92101137602745
48865131-cd73-4466-85f2-034c1b045303.jpg,1,1,1,1,0,39.05020087499997
48a27ab4-780f-468b-8540-95342321b9f6.jpg,0,1,1,1,0,14.81190004099932
48c8c365-e989-4e42-b097-e15d7c22cfc6.jpg,1,U,1,1,0,14.466487499000323
48e69b47-0f97-4a22-a354-5c15eb2d8cb1.jpg,1,0,1,1,0,27.39267795799958
4906c9ca-005b-465e-a6d0-31f30cfb7397.jpg,0,0,1,0,0,7.821860290999382
49219fc1-14e2-43da-9d60-6c4c2d5892e5.jpg,1,1,1,1,1,6.294263417000366
494e1aeb-535e-44cf-b7fc-e380c3fda96b.jpg,0,0,1,0,0,20.7214497089999
496f7f3b-e826-460a-a536-5f3403a8e2db.jpg,1,U,1,1,1,10.199495249999813
498c75fc-691c-46da-8bd5-3e5dd7746f17.jpg,0,0,1,0,1,18.365820791998374
49b52573-6629-4206-a13c-bf21dc3f8493.jpg,U,U,1,U,1,197.8838672930051
49e23949-0d5b-4411-967a-f9486a34422c.jpg,1,0,1,1,0,13.022134999999935
4a0714a9-3001-489e-9c63-aaae79c38dd0.jpg,1,1,1,1,1,5.446234832999835
4a4dfe8f-522a-4c3e-8eaa-cd229b333cbc.jpg,1,U,1,1,0,10.031783917000666
4a64361f-6fbd-4424-8c3c-c29c428ec10a.jpg,1,0,1,1,0,37.52261700101269
4a89dc87-a05e-4f70-b156-106b3d3fe5da.jpg,1,1,1,1,1,6.371974458000295
4ab2c667-935b-4912-854c-d53f8ecf0974.jpg,0,1,1,1,0,167.61997095897794
4ac583e4-e6e7-482a-90d4-600abb8b4eae.jpg,1,0,1,1,1,18.04125704199987
4aec9028-540f-4c08-b72c-b50c2bf85f83.jpg,1,1,1,1,1,19.477348375000076
4aff5744-849e-4f63-9a36-dbc7380d15b1.jpg,1,1,1,1,0,70.34142837398736
4b27f7c5-6214-4d99-988b-1371584aeec2.jpg,0,1,1,1,0,18.68455904199982
4b4b1da7-d867-4321-bd32-172f3fb580f4.jpg,0,0,1,0,0,5.571724166000422
4b6ac1d0-80fd-4849-80ac-14a1dd823a61.jpg,1,1,1,1,0,20.784948250000525
4ba13464-93c3-4551-b06f-858ade8eefd1.jpg,U,U,1,1,1,2.973470625000118
4bb3776c-8da7-4f42-9647-0adc58888645.jpg,0,1,1,1,0,6.193726040999536
4bdd5dfc-7ac7-41b0-832e-211f5e9f5674.jpg,1,0,1,1,0,22.524257000000034
4c08c3ae-196a-4936-978a-4e46ef3b4fb6.jpg,U,U,1,1,1,5.0333206670002255
4c1dc886-c718-497d-81a9-1e67c98b3a85.jpg,1,1,1,1,0,50.89952100000329
4c330c1f-9036-448e-b2eb-f005702184a2.jpg,0,1,1,1,0,28.500940126017838
4c496b07-44d1-461a-ad0d-f52c8d2124c2.jpg,1,0,1,1,1,26.831234958000266
4c656882-02dd-4e8c-9f3b-b8603060bc2e.jpg,U,U,1,1,0,4.390836625000702
4c828f76-5279-4fbc-87d4-f041e032d9b9.jpg,0,0,1,0,0,3.327562833000229
4c9a2dd2-e1c1-4097-b754-6d167b5fa7bc.jpg,0,0,1,0,0,5.342397667000114
4cce4982-87c9-4f6d-8832-369ce50c88f8.jpg,1,1,1,1,0,17.169643292019998
4d04dcbc-6497-414a-8057-ade6b0e98fcc.jpg,1,0,1,1,0,16.276854332014693
4d376687-cd48-4dd8-8728-37059c88b4a4.jpg,1,U,1,1,1,13.515636375005158
4d6131e0-084b-4cd4-8a7c-0a2349b0db62.jpg,0,1,1,1,1,10.53233808400023
4d8223a8-f199-4dd8-bc55-9f8f19f4e768.jpg,1,1,1,1,1,35.75602983299996
4daeb4e2-511c-4b73-baf6-a5ca93549a33.jpg,0,0,1,0,1,9.169750583000678
4dd21f69-6932-4c86-8ebc-b263d0cbed29.jpg,1,1,1,1,1,36.16046262502397
4e06d823-99c6-499f-80bf-8bf79ed3a76e.jpg,U,U,1,1,1,4.796007832999749
4e396753-d770-4d55-afab-e2452c6c33d7.jpg,1,0,1,1,0,178.6271127500226
4e6268db-bf51-407e-a0f8-1ff94d5a9a78.jpg,U,U,1,1,1,8.033823708000455
4e8f82bf-c924-4077-adb1-aa9a81641ff3.jpg,0,1,1,1,1,17.117567667000003
4eb8ec4e-88b5-4740-b556-f9039c358e30.jpg,U,U,1,1,1,2.9471289160001106
4ecaad3c-a9e9-408d-a591-bdf8b42bcc7b.jpg,0,0,1,0,0,10.400145873999236
4eeb911b-c35d-4a65-ae14-1eaef9a4c8be.jpg,U,U,1,1,1,2.918633000000227
4f0720d9-4b0d-43f3-a69f-f929efa70204.jpg,0,0,1,0,0,2.807600334000199
4f2331c1-0a83-475e-acb7-c81a2d0c373a.jpg,0,1,1,1,0,2.9497263749999547
4f507075-c4c7-4f6a-8fa2-73bd84818810.jpg,U,U,0,1,0,5.457156874999782
4f6d580c-101d-441f-9614-5fa73350feda.jpg,1,0,1,1,0,184.05633470992672
4fa18b8f-d6bc-494c-9230-b05ee98c0045.jpg,0,1,1,1,0,106.00226341698794
500513de-222f-49e4-be44-b75433d56dd2.jpg,U,U,1,1,1,2.112647625000136
5052c3df-8991-4a23-9164-02149e27355e.jpg,1,1,1,1,0,6.360457166000742
5081e632-0dee-4512-adad-21425421aba7.jpg,1,U,1,1,1,12.675982289986223
50a89d76-4024-43af-a95f-2bad9244b662.jpg,1,1,1,1,1,59.988553041999694
50c7c83c-9761-4fbf-8372-065cc1f43d78.jpg,0,0,1,0,0,5.947241789980353
50de2230-6cc2-4348-899c-1e911f5789ea.jpg,1,1,1,1,1,7.527811790999749
50f895e6-b37a-4719-8fee-e9ea5d5f3635.jpg,U,U,1,1,1,2.9348667499998555
5119255e-b1cf-49ba-a5a7-30af93e002fd.jpg,U,U,1,1,0,68.47799083400173
51358384-2332-4fd3-8848-9ff0beef21d9.jpg,1,0,1,1,1,16.87095308399853
51583180-bcf4-40d9-bc2c-6026544257f6.jpg,0,0,1,0,0,3.6311063339999237
5179c908-8c71-4132-b06e-dc89367e5d37.jpg,1,1,1,1,0,347.9735121249839
5195ea46-7f12-4998-92f4-62fd0b55bcb1.jpg,0,1,1,1,0,7.218121249999967
51b8955a-0f07-4412-a5d2-f746e5bf6d9c.jpg,1,1,1,1,0,11.202886916000807
51cdf150-d292-4b49-b361-739cea964a61.jpg,0,0,1,0,0,5.195073083000352
5209991a-f58b-4742-a71a-4f343e0211de.jpg,1,1,1,1,0,28.60481662499228
522c5bb4-24cf-4e35-9aec-335a0e732691.jpg,1,0,1,1,1,47.787312332999136
523c5356-0729-4a2d-a6bd-87bc462f80ea.jpg,0,0,1,0,0,13.56440929099972
