file,reproductive_structure,leaves,fruits,flowers,whole_plant,time
324112ee-aba6-41f6-b9b5-dca9c47f8ef3.jpg,1,1,U,U,0,115.20877049800083
3270082e-346c-4b18-8974-efc8ff3dae87.jpg,1,1,0,1,1,2.901917625000351
331d8eb5-1f38-4af0-8cd3-250766d999c1.jpg,0,1,0,0,0,38.940922251005986
332ab1bb-98f2-47ff-9994-1b0039633885.jpg,1,1,0,1,0,13.324049124999874
333901d5-cca9-4406-8ea8-d7c62004439d.jpg,1,1,1,1,0,92.87961279099414
33a207dc-9139-4249-9cb2-5775a00392e7.jpg,1,1,1,0,0,5.693567042000268
33c761b6-0ba1-4ae4-b436-c710ac28ae91.jpg,1,1,0,1,0,304827.359629291
344b2323-ad75-4cad-a85f-cb45270a779a.jpg,1,1,U,1,0,498.0599691239943
346a0645-bf65-453b-81d1-ef4b0807da1f.jpg,0,1,0,0,0,16.476535624999997
346c717f-b670-424f-9ebf-824067a3e051.jpg,0,1,0,0,0,10.278505416999792
346c75e5-dafb-4151-a5a3-26432082a7a1.jpg,1,1,1,0,0,5.866828291999809
34a3d637-d016-48ff-979b-6b7ff66266f3.jpg,1,0,1,1,0,9.426520292000077
34afa291-e655-4060-8e4a-92a9dd452cfa.jpg,1,1,0,1,0,5.648383875000036
34c42f17-bb49-4574-ab7e-df331fd1e6ae.jpg,1,1,1,0,0,81.4570485009998
3540cd5f-e193-4975-a1a2-dc0ca7f0ba02.jpg,1,1,1,1,0,17.986956583999813
3548bb5d-8dfc-42cf-a753-551d46fabad3.jpg,1,1,U,U,1,25.35203154100384
356624d1-b0c0-42a3-9b76-b9e1a97a512e.jpg,0,1,0,0,0,6.195429041999887
3568964f-7fe4-4bb7-a73e-9e72b4e6397b.jpg,1,1,0,1,0,11.533285334000084
358ed03f-c77b-4aaf-bd73-03060d2d7cb2.jpg,1,1,0,1,1,7.085535499999878
360c675f-c6c9-45e9-95b4-1b4cf2bb4aa1.jpg,0,1,0,0,0,2.456531833000099
3628e57c-dcb3-4dd0-be24-28e14b45310c.jpg,1,1,1,1,0,9.801870542000415
3640278d-c8e0-40a9-a0be-e4261662eba4.jpg,1,1,0,1,0,4.699068040999919
367c2986-4500-4572-b6ea-34317f6687ed.jpg,1,1,1,1,0,93.32081012499981
36d13b68-3f0b-4dfc-af2e-e4b0f5228011.jpg,0,1,0,0,0,2.115283332999752
371b2f81-2e77-470a-85c4-c442833a3402.jpg,1,1,1,0,0,6.747595624999576
375cd4ab-8922-4fab-a4d8-a7c97551de9b.jpg,1,1,0,1,0,10.038528500000211
379f1605-7360-4cde-b17b-e02ef0e5ba81.jpg,0,1,0,0,0,2.890430750000178
37c6742c-dcc6-4774-988b-5818acd8c66b.jpg,1,1,1,1,0,68.29388129100028
37c8d6dc-1b62-46c8-8ae9-115fabd31a28.jpg,1,1,1,1,0,57.98321333199999
3803dbfa-9f05-4375-85e9-dbc7fd69e7ac.jpg,0,1,0,0,0,8.148284875000172
383ceb7f-0f26-4bf2-9e9b-fbef12dedae9.jpg,0,1,0,0,0,2.478341625000212
38486c6b-100b-4c28-8266-2b510911ee91.jpg,0,1,0,0,0,2.1079554999996617
3854d715-30cf-4c16-924b-21fd31e5f0c1.jpg,1,1,1,0,0,24.386834957999838
3874e2d4-729e-404b-b81b-1fadd27590d3.jpg,0,1,0,0,0,5.2493500000000495
38a04531-cba8-470f-a2ae-f4f6f2b62c73.jpg,1,1,0,1,1,49.11266762500031
38cb54d1-88fc-47d6-969b-4ad365fb8ac2.jpg,1,1,0,1,0,13.434062916999721
38fe8f5e-09eb-4c98-aaf6-e1eaa0199dbb.jpg,1,1,0,1,0,1076.3387202910021
39010570-8716-493d-aab8-a93a018f1dd4.jpg,1,1,1,0,0,46.916572583004644
393e3da7-531e-484e-a1fe-6607be3c3a03.jpg,0,1,0,0,0,2.2692244589998154
3959f901-6a0a-4f84-917b-65d02bc68a4f.jpg,1,1,1,1,1,89.12975258299998
39c46520-7a45-4c6b-abf8-cfa27fd98437.jpg,1,1,1,0,1,93.40094458299988
39cd6662-a198-454d-bbac-036bc51ffe3f.jpg,1,1,U,0,0,26.932566293031527
39e5f0f9-5dc5-4f9c-bbdf-a052aa2519db.jpg,1,1,1,0,0,3.31039224999995
39e93946-5055-4943-9f42-8ecca51c5c84.jpg,1,1,0,1,0,3.4502336660002584
39fe9c4e-e7d6-4c4b-a529-0aa65d843831.jpg,1,1,0,1,0,170.44518604100685
3a035c69-bb9c-40d1-afe2-bd211221eb41.jpg,0,1,0,0,0,1.9939165830001002
3a08a60c-abed-414c-a8d5-c4cc8d810431.jpg,1,1,U,U,1,262.40102095801063
3a50b14e-c96a-4908-885a-e1699e02d751.jpg,1,1,1,0,1,95.52658191501453
3a5ed620-1e44-4b9b-8729-f74bd2370651.jpg,1,1,0,1,0,93.38264274899652
3a882037-7cca-405b-8e49-e3328cca5bbb.jpg,1,1,U,1,0,51.38949758397442
3a9649c4-9971-4b45-9f7b-4c00b1c7e52f.jpg,1,1,U,U,1,14.750722708996989
3a992d85-a181-4d08-94b6-a5aebf20f79a.jpg,1,1,0,1,0,77.20818466801029
3ab0db0b-6f7d-42f8-bad7-d44063006fe5.jpg,0,1,0,0,0,13.219502833000035
3b1ab7d1-2847-4092-be6e-fafba3847b6a.jpg,1,1,0,1,0,9.565185250000013
3b6b86d4-cbea-47f0-be17-b00144e18aac.jpg,1,1,U,0,1,40.90820241699464
3c24f3ae-870c-4a39-b53c-c3670f3b2c9e.jpg,1,1,1,0,1,255.14876762399803
3c26ebf1-3778-4c04-8742-0671f9f98de0.jpg,1,0,0,1,0,12.684415917000365
3c2a1a34-bc6f-4d3b-88b0-b4eccf2e49c7.jpg,0,1,0,0,1,7.695061584000086
3c36295b-3852-498c-b9b3-f094e7feab45.jpg,1,1,1,0,0,62.679420291011525
3c54aec8-392a-4b6f-8001-4641c44ec83d.jpg,1,1,0,1,1,47.39489212499984
3cab716f-dfa3-4d51-b704-0bd01400517b.jpg,1,1,0,1,0,55.60511175000005
3cbd4a87-e38f-4d0e-bcfe-6edae8ba473c.jpg,0,1,0,0,0,2.385314749999907
3cbdc553-052f-4ecb-97f9-9a75bdc26d3e.jpg,1,1,1,0,0,5.115556290999848
3d167958-d7fb-4f23-9b63-adbdc4e47d1c.jpg,1,1,1,1,1,95.51698045799986
3d177f87-0b36-4fd3-a369-986a6d271f1e.jpg,0,1,0,0,0,2.3017698329999803
3d5e3158-6a77-4f18-a1d1-981eccec58e1.jpg,1,1,1,0,0,27.62620387499959
3dc22f4d-b002-431b-a4fd-fad746988a42.jpg,1,1,0,1,1,196.97495224999983
3dd1cb52-5d29-456b-89e9-b9867bfed7c2.jpg,0,1,0,0,0,5.3291689160000715
3ddb1d6f-cacb-4e0d-9d65-445729ea7105.jpg,1,1,U,1,0,22.31246487400358
3de48d2b-215c-4633-824d-b7b456b24422.jpg,1,1,0,1,0,114.7478885009948
3e04c831-4f64-4dbe-913f-db185fe574b3.jpg,1,1,1,0,0,33.66847750099987
3e17255d-bc78-4124-8809-0eca7d0763e1.jpg,1,1,1,0,1,143.22353537500544
3e309f20-8bd1-4e75-809f-f4992581d09b.jpg,1,1,1,0,0,116.66763054200612
3e319420-88f6-47dc-aab2-d1afa13f2760.jpg,1,1,0,1,0,6.283031583000138
3e8bf38d-0be9-475b-a933-a595d45b590d.jpg,1,1,0,1,0,4.0385760419999315
3eaa85e6-d96a-42b3-bf55-05394b0f98f0.jpg,1,1,0,0,0,56.481236834000015
3f0eb430-aefd-420f-8cf9-2b2f934a0110.jpg,1,1,1,1,0,34.097650916999896
3f47c5f2-0a7c-4246-9d29-f6b8d9193693.jpg,1,1,1,1,1,21.530898417000344
3f6f7876-8bcb-4ee3-be3c-5db8e6d7bd18.jpg,0,1,0,0,0,6.602419207999901
3f791d9b-cbfb-4478-a507-64bcfb75e158.jpg,1,1,1,0,0,7.588570082999809
3f98093e-6b7f-4375-985f-5a13130d4f0c.jpg,0,1,0,0,0,1.9496112499996343
3f9c30eb-cfa0-4faf-8a13-2644fd34e343.jpg,0,1,0,0,0,2.187973334000162
40319a7c-b227-4d0f-a5af-c2ea7a051659.jpg,0,1,0,0,0,2.207646625000052
405d3acd-3cfd-4f08-96a1-791900199c9a.jpg,1,1,0,1,1,13.003991624999799
406d1776-79a1-46cc-a2c8-fbdc4b489d75.jpg,1,1,1,0,0,49.3614871660003
40cd2019-a098-488d-a280-bdb861c03645.jpg,0,1,0,0,0,3.702533250000215
40f0a9ce-953a-4e45-bd6e-9eeda50a007f.jpg,0,1,0,0,0,1.6930721660000927
416f88b0-2a66-47ac-8839-a39a210f5dac.jpg,0,1,0,0,0,1.8416666670000268
417c6841-4574-4d1f-bc4a-70e211d72c58.jpg,1,1,1,0,1,59.69230570700711
4197e4ee-43b6-41b4-84b7-2e9930244dd9.jpg,1,1,1,1,1,20.624255667000057
41c29849-a88d-47d2-81d4-3d469acc05b5.jpg,1,1,1,1,1,31.53737141700003
41ece0b0-7564-42f8-9fca-2de0d96b70fc.jpg,0,1,0,0,0,3.7208860840000852
4223bfc4-444a-462c-b8de-0ad613cda063.jpg,1,1,1,1,0,20.88174412500007
42b504da-9693-4132-8938-678b33030a1b.jpg,1,1,1,1,1,12.292606458999671
42be94ab-4567-4fe1-bc1a-08c1ee38a8fc.jpg,0,1,0,0,0,2.5478055829998993
433377a7-1742-4d78-ba57-0f2e36248522.jpg,1,1,1,1,1,73.98081670700822
4370a436-02ee-4cb2-8083-f9e2b2e4ed22.jpg,1,1,U,U,1,662.4109147080235
43963e87-16d0-41e3-a790-2df624b96dcb.jpg,1,1,0,1,0,5.1838672089998
43a0e41a-d154-4fe8-a9d1-1236873bb2e2.jpg,0,1,0,0,0,3.2909498330000133
43d6934b-7143-4807-8347-bad89c17dcd4.jpg,1,1,U,U,0,259.2346419990074
442f4c45-544d-4680-9e31-99d853d698f3.jpg,1,1,1,0,1,224.20261395999069
445bb405-60fc-4a3f-9f8a-3b053fb07dbb.jpg,1,1,1,1,1,4.563585041999886
4490f46f-d707-47ae-88fa-1874caf8b6b2.jpg,0,1,0,0,0,3.6319795839999642
453131bd-896f-48fc-b9db-6f886b1bffd6.jpg,1,1,1,0,0,7.1046910000000025
4534e760-fec4-4c21-972e-8fc5080f91eb.jpg,0,1,0,0,0,12.093705541999952
45a791f2-4d71-4a5f-acf2-baca410c6b26.jpg,0,1,0,0,0,4.179113958000016
45ea31c3-f8b0-40b8-959c-2dd0e6f05dc6.jpg,1,1,0,U,0,187.8022899590062
45ff105a-8068-4df0-aa89-4d00a20862be.jpg,0,1,0,0,0,3.38176570800033
463224bd-101f-49ed-be6b-d846efca8dc9.jpg,1,1,U,U,1,253.27866391702003
464901c5-9264-4bdd-ac4b-b2cccc5210b9.jpg,1,1,1,1,1,12.424583125000026
46a64489-239f-4584-aa07-a3990963db0a.jpg,1,1,1,1,1,9.52137412400009
46b9a921-6584-4007-be7e-4f0560f96db7.jpg,0,1,0,0,0,3.038359958000001
46bbe96b-0a1e-4d3d-937e-3d68c1e3b0db.jpg,1,1,1,1,1,350.6328187509963
46e27783-c117-4a50-9ca2-d0e852f3e92b.jpg,1,1,1,0,0,9.449568
471c4254-6427-4608-a9bf-c375894e5b57.jpg,1,1,U,U,0,78.30343712601712
47267630-70a4-4d15-a3fa-83fa801578de.jpg,0,1,0,0,0,3.1608447910002724
47c2d527-5d8d-4e5a-a78b-20b1624f489f.jpg,1,1,0,1,0,28.11664399899962
480bc7c4-c877-455f-a600-fe50b0122235.jpg,1,1,0,1,1,13.782809000000384
482365ce-4546-498d-8c6f-8c2922f699a6.jpg,1,1,1,0,1,97.31794841499573
48362414-347f-45da-9ed9-d0f2d5e7d6c7.jpg,1,1,1,1,0,4.350749582999924
4843e995-c1a2-429e-a294-38022cf6ea59.jpg,1,1,0,1,0,5.672014624999974
4861210b-1d6f-4dbf-8d8f-d22d527cd6b7.jpg,1,1,0,1,0,7.012224541999785
48b3ee76-3de3-4e67-b5ed-e196a5d7258e.jpg,0,1,0,0,0,1.90116637500023
48c3be11-ee14-41f1-8d7d-3a5b03875785.jpg,1,1,0,1,1,42.18092033400012
48d69413-37a3-4985-8b1b-8df060086c1e.jpg,0,1,0,0,0,34.94713583400005
491dc46d-bb1d-4f9b-8663-0e27bccb6fe4.jpg,1,1,U,0,1,39.70939116499994
493a5559-98e6-4999-8cb7-adad9c152c19.jpg,1,1,1,1,0,29.477007333999836
49527729-bdb7-443c-9975-eb213da51283.jpg,1,1,1,0,0,3.6751602500003173
495aea6b-3478-4fda-aee9-1e2e07c0476b.jpg,1,1,0,0,0,41.280533667007376
49db6423-1f4b-4317-bd17-7a6732b557be.jpg,1,1,U,1,1,48.81044095900154
49f7c830-ff19-4276-845f-8f00ab166bf5.jpg,U,1,U,U,0,64.96596999998872
4a2a4f78-5e45-4246-80bd-d28bf2bb5931.jpg,0,1,0,0,0,4.609259249999923
4a3e0418-22c8-47cc-91fa-c5a9b2e3f042.jpg,1,1,0,1,0,51.57384695799931
4aedbd18-a5f9-43b8-8c4c-72dfb9e8c279.jpg,1,1,U,0,0,313.3195048739989
4af18ac9-63cc-4e5e-9ad1-14a1315feb0b.jpg,0,1,0,0,0,5.540085083000122
4b36eea8-3048-4ccd-8643-9c1dddf9d34a.jpg,1,1,0,1,0,136.36009495799658
4b4ada26-01ba-4203-9d89-f5c5e891e4f9.jpg,1,1,1,0,0,117.40671195800587
4b5a6811-2ddd-4be1-ab3f-4ded0b4c9060.jpg,0,1,0,0,0,3.8861814159999994
4b6cf40e-7364-412c-9d0c-80b91de42746.jpg,0,1,0,0,0,2.107820291999815
4ba1e9e0-c630-4c3d-8c71-545613794325.jpg,1,1,1,1,1,57.3922266239972
4baa2aaa-0b4a-4138-9c2b-16ebc1ea9df2.jpg,1,1,1,1,0,179.3291772079907
4bb71e3c-2c86-4f0b-a308-22fcc68fd063.jpg,0,1,0,0,0,2.5994108749996485
4c1563b4-45fb-4dda-ac8e-176b53714b94.jpg,1,1,1,0,0,4.9960059579998415
4c3d0be5-e27b-43df-a04f-17df5941ce32.jpg,1,0,0,1,0,3.257523792000029
4c4585f6-252b-499b-b002-c3ec4da97992.jpg,1,1,1,1,0,9.78524570899981
4c6651f5-5e84-4c4d-b581-0a67ae3e5de4.jpg,0,1,0,0,0,4.388090250000005
4c6bb1d6-2e8e-4730-86b3-2b8dee091114.jpg,1,1,1,0,0,13.811521208999807
4c82ecf0-35eb-4456-871d-a4d95ffd274b.jpg,1,1,1,0,0,3.795812124999884
4d17e991-dcbc-49af-bfa0-ea48e304eb51.jpg,1,0,1,1,0,101.18571491599789
4d2df6b4-c187-4df8-83db-4e86d1d1eaca.jpg,1,1,U,U,0,17.952243497997756
4d37e2b2-34ac-4a88-b1e6-a3ee2994b8af.jpg,1,1,U,U,1,57.48247245902223
4d3ba8c2-d27f-4afe-855c-7b54ffa191b0.jpg,1,1,U,1,0,86.53563658298356
4dc5b71e-189d-4002-bbf5-8a53d9ad85de.jpg,1,1,1,0,0,7.050953708999714
4df06598-e8b9-42f2-8baa-6052483e9458.jpg,1,1,U,0,0,77.65803445800952
4e0acc1f-d7d6-439e-8ab0-479dddb9aadc.jpg,1,1,1,0,0,5.361496458000147
4e188f7f-85e7-4072-b972-7edff536e167.jpg,1,1,1,0,0,2.55370908399982
4e6d5978-4f51-4327-9357-54ca6d628b23.jpg,1,1,0,1,1,10.184707458000048
4e7213bf-f7a5-470c-b093-20810898c0d0.jpg,1,1,U,1,0,24.404726875991173
4e93c518-0ac0-47de-a8e8-f14b87788f1c.jpg,1,1,U,U,0,127.88067370898057
4e9421bc-5e5f-47e9-94a6-226617c4f94e.jpg,1,1,0,0,0,170.79374729200413
4e9b4a90-f024-451e-ac5b-688eab25f038.jpg,0,1,0,0,0,1.6102943330001835
4f315531-61ce-424e-aacf-568b7ffa0325.jpg,1,1,1,1,0,3.8466316249996453
4f4dfb5d-698d-4efa-a523-a101247afb1b.jpg,0,1,0,0,1,118.97943420899924
4f53cfcd-2f05-4f8b-b493-8ec66cfd7231.jpg,N,N,N,N,N,1.0095838339998409
4f80ecc2-9c35-447e-a69a-74b6cd8f7c67.jpg,1,1,0,1,1,69.1853405830002
4f929ae3-9684-4081-9344-d0d87079795f.jpg,1,1,0,1,0,90.67833233400279
4fa35e5c-e678-46c3-ac73-264de52550e6.jpg,1,1,0,1,0,71.47551425000142
4fe805a9-4b88-4304-8d48-043940759823.jpg,1,1,1,0,0,12.411874083999919
4ffd7d7d-7eb5-45c1-9c6b-8b2b7df13d45.jpg,0,1,0,0,0,5.7468634159999965
50027b44-9e59-46e3-b065-a36233a92458.jpg,1,1,1,0,0,35.69812779099925
50827320-9307-44bd-a984-6013efe9e63b.jpg,0,1,0,0,0,1.9407861670001694
50aaedb8-4cf6-4005-8cc7-9eb64ab7f7d8.jpg,0,1,0,0,0,7.127255833000163
50ad0dab-c6ad-4e32-9466-4b6b60b6ef94.jpg,1,1,1,1,1,22.26058920799983
50ca4ac7-6d57-44ef-aa5e-9983aa08988b.jpg,1,1,1,1,0,15.807399457999963
50d9dcfc-ece4-4912-b95c-0edd18b3fd52.jpg,0,1,0,0,0,4.1031330830001025
510ca743-4902-453c-a974-af8c770ce189.jpg,0,1,0,0,0,1.6239988329998596
514fbbdb-7d13-47a2-8174-a8cc73b5d137.jpg,1,1,0,1,0,19.991445791999922
5168c863-fde0-45be-85ec-c780a419f621.jpg,1,1,0,0,0,148.68359408499668
51742366-fb4c-4721-b60c-a6c00da04347.jpg,1,1,1,U,0,63.78719187600177
51b95e37-58b8-495f-a7ba-76587db081d8.jpg,1,1,1,0,1,111.00907983199
51c6c5be-99e2-41e4-892f-efe2bbf52194.jpg,1,1,1,1,0,23.922700293015396
51cae83b-7135-4d1b-98d4-63ccaa3c313e.jpg,1,1,1,1,0,10.416610583999955
524a5333-0f4a-4204-b3f1-e54cb8875c06.jpg,N,N,N,N,N,18.945863874010456
526dd9a0-e3aa-4be1-a695-0a1a59b1448e.jpg,1,1,0,1,0,42.8352310840005
5282accd-d7a4-4004-8315-fc8820afd79b.jpg,1,1,0,1,0,182.4872433339981
52b9195a-7e4e-479f-8a43-6897badf6e6a.jpg,1,0,1,0,0,17.51310649999823
52c8b502-735b-401a-b139-e2612870c336.jpg,1,1,0,1,0,4.751452917000279
5357d2cf-1643-442e-a2aa-2a59b96d30cd.jpg,1,1,1,0,0,212.5753385829987
536c22c9-4633-4c59-9788-59d8956485bd.jpg,1,1,0,1,0,202.06785791700804
539ffce7-02a5-4dbc-bbfc-11b70f3bb526.jpg,1,1,1,1,0,7.30023274999985
53e032bb-210f-485c-b55f-bc154810b97f.jpg,1,1,1,1,1,26.697349999999915
53ff6183-ab19-41b2-96bc-50aa973a6351.jpg,1,1,1,1,0,21.81112949999988
540bbbdf-0671-41d3-b9e2-6cb1a0f0b789.jpg,1,1,U,U,1,152.76336245900643
5415851f-a314-4094-bb1a-c6ebe16bd8d1.jpg,1,1,U,0,0,240.46694304299808
5449a861-ca45-407e-9146-d0d7dade4f32.jpg,1,1,0,1,0,4.298393042000043
5493cc5e-5cc9-47b1-a998-17ccb39fac4e.jpg,1,1,U,U,0,141.3230422069921
54caacd4-3592-48dc-9762-6cd7d0a9b548.jpg,1,1,1,1,0,4.942211749999842
54e483ac-e362-413f-a82e-9eba31617870.jpg,1,1,1,0,0,4.215341374999753
54f60d31-9ddd-4789-acd8-80525ab0f012.jpg,1,1,1,0,0,6.017137124999863
55572afb-5de4-4b7e-a6fb-7251488a1ce9.jpg,1,1,1,0,1,59.645078789998706
55958737-bb33-452f-b4b1-e74e8476c3eb.jpg,0,1,0,0,0,29.324847708012157
55b030e8-ad98-41e7-90b1-240c3cc3b842.jpg,1,1,1,1,1,4.739214749999974
55c890db-a92e-48f2-b855-a867456d3bb2.jpg,0,1,0,0,0,4.190866792000179
56030116-f12a-441b-b705-4cf5d01b11da.jpg,0,1,0,0,0,19.67089220800017
56084ff7-abd2-4156-91e6-d79d9ee36b6f.jpg,1,1,0,1,1,13.98023004200013
56122765-5da4-4dfb-9b63-775c63ea9a5a.jpg,0,1,0,0,0,4.6968799159999435
5637c130-a05d-4cf0-928d-bdc1c3834be2.jpg,1,1,1,0,1,176.96577208399162
56509729-a680-4664-918f-e66ee82de7c0.jpg,1,1,0,0,1,227.21137212700705
565d34ff-0d6e-4d78-ad5a-7bc3a9f8ae68.jpg,1,1,0,1,0,4.625769915999626
56d0be42-f737-4698-a9ec-f02d2fcbc712.jpg,1,1,0,1,1,40.32372958199494
56f173fa-6463-4d8d-adb8-cb5e592dbbad.jpg,1,1,0,1,1,5.265632749999895
57133d26-e408-4afc-86cc-de3b5878d41c.jpg,1,1,1,0,0,137.80684079199978
57253e2d-8160-41b0-9f0d-19363627950b.jpg,1,1,1,0,0,7.423455790999924
57297914-150b-471a-8c71-07bcdec6feb4.jpg,1,1,U,U,0,110.21546895901156
572d7bf9-2f86-4cab-9546-574fb7065e87.jpg,1,1,1,1,0,34.4663271259999
572e24d1-c4c7-45cd-97b5-3c758771a43c.jpg,1,1,0,0,0,74.12813212500214
57665ac9-85b5-4fff-be3b-19f4824da092.jpg,1,1,1,0,0,23.54061250099994
57ecb176-0c06-45d4-b5d4-a2485322de7b.jpg,1,1,0,0,0,58.73114883399603
580bc819-7e08-4ef9-a712-943162e31adb.jpg,1,1,0,1,0,18.063049957999965
5830ea43-c130-44fb-972c-bb25ad3570ec.jpg,1,1,0,1,0,34.398261959003094
583c3d16-6026-47fc-8206-bfd8f966f61f.jpg,1,1,1,1,1,4.336887250000018
584c7b22-0ce3-4f0a-b5ce-d0ac151a0844.jpg,1,1,1,1,0,5.557502750000367
58b1c048-e9b7-4941-afb7-dcae8166dd92.jpg,1,1,0,1,0,140.49285820800856
58da55ef-caa7-4e02-919f-d867902cba96.jpg,1,1,1,0,1,5.874799499999881
592a9be7-e2b2-41e7-8c1f-969bf0eb6d54.jpg,1,1,1,1,0,39.139290832999905
5948ab62-de14-4b09-a96c-564945eac953.jpg,1,1,1,0,0,2.78318654099985
59974b32-0590-4f22-aba6-f8268a37d719.jpg,1,1,0,1,0,2.964377875000082
59b81540-40df-4c74-a801-55eb2e42e9fd.jpg,0,1,0,0,0,9.523325833999706
59c2887a-bd68-4b36-8e31-15217f1460c2.jpg,0,1,0,0,0,4.404429250000248
59cc1344-22d4-4848-92cd-6f445c3d05b4.jpg,1,1,0,1,0,77.02013083297675
59fbd921-b3a6-479e-8876-8fbccd84cacf.jpg,N,N,N,N,N,1.0650353750002068
59fe1c73-28e2-4d6b-aa7a-8f94b61b5752.jpg,1,1,0,0,0,22.074376875000098
5a22221b-b4dc-407b-b887-926eab9c5342.jpg,1,1,0,1,0,224.82787529199754
5a23126e-9020-411f-9133-830564ac2dc8.jpg,1,1,U,1,1,11.948585666000326
5ab1cafb-6961-4d00-a476-49595a35624f.jpg,1,1,1,0,0,3.336988332999681
5ab2e18e-0190-4575-8872-235540516e2d.jpg,1,1,0,1,1,4.143095709000136
5ab74f56-972f-4499-9d82-15be4fe441e7.jpg,1,1,0,0,0,2.268364915999882
5ae02cd7-5f25-4287-b2d3-8f51e2a337c1.jpg,1,1,U,U,0,162.01601020798762
5b1fba56-ee0a-40bd-abf2-5f1789a246b3.jpg,1,1,1,0,1,66.6640847919964
5b2b3763-f40f-499a-8c64-8a71f565ff6d.jpg,1,1,0,1,0,14.760842416999822
5b4e0ce9-6c68-4760-8f00-3a6529884e38.jpg,1,1,0,1,1,98.24508883299495
5b5d3f6f-0710-47cb-a253-97fc1c3c3dbe.jpg,1,1,U,1,1,109.23853712501636
5b657475-5109-4f62-9745-3ef5d85d5e2f.jpg,1,1,1,0,0,80.64046262499346
5ba3c215-9937-4fa2-a65b-bd778fa4b971.jpg,1,1,0,1,0,8.74193966599978
5bdf5e02-3268-4e96-9a32-fa1ca67897f7.jpg,1,1,1,1,0,40.55363987600822
5c5d8729-99eb-4010-9375-761ac6366f67.jpg,1,1,0,1,0,89.84241395800768
5c6efb02-c30d-4d27-8b36-4e37132e8a8d.jpg,0,1,0,0,0,63.550954834005324
5c711748-4c16-486c-8608-b7c4709e4f7d.jpg,1,1,1,1,0,5.062924082999871
5cab4045-5e44-455a-858b-dd56eaaf9c9e.jpg,1,1,0,1,0,2.1514029999998456
5d4b5e3c-5027-46d9-b89c-67b83b01c186.jpg,0,1,0,0,0,3.0517852079997283
5d7380a7-f8a7-4c1b-bdf8-156048db7713.jpg,1,1,1,1,0,24.51345050000009
5e0e9d1c-558d-4c06-abc6-13c2f6768c13.jpg,1,1,0,1,1,308.7755951659997
5e2e1073-790c-43e8-a3f0-d722ce708a38.jpg,1,1,0,1,1,8.508328249999977
5e30009f-1994-4f9b-8f14-790ee4ec981b.jpg,1,1,0,1,1,9.86878866699999
5e8314fd-5f1b-49ae-b85f-a0113dbab586.jpg,N,N,N,N,N,1.476717749999807
5e945716-fff1-4c52-9072-dd17c00c2984.jpg,1,1,1,0,1,22.050467499999968
5edf77f8-237e-4b40-b360-50cdca3857f8.jpg,1,1,1,1,1,73.21091129200113
5eefc1db-3541-4229-863d-c567f1748de1.jpg,1,1,1,1,0,362.6058436240003
5efda3a8-6257-474e-a138-be3b01b5f06b.jpg,1,1,1,0,0,2.7949956669999665
5f2513ae-0897-4799-aba8-01b378be5999.jpg,0,1,0,0,0,2.4720407080003497
5f31c6ff-90a7-4cf7-a7cc-5150ab2b71cb.jpg,1,1,1,0,0,14.414523541999188
5f467dc1-0821-45bf-a117-0b2e0277b6ad.jpg,1,1,0,1,0,25.63679708299992
5f906be4-ff63-4d3f-92e0-3a3aa4e255b3.jpg,1,1,U,U,0,246.28851729001235
5f9f9655-5d02-417c-9ed5-7feffc95a3e5.jpg,0,1,0,0,1,33.43628316599984
5fb599bb-904d-4316-9cc5-7d2e0f6eda45.jpg,1,1,U,U,1,55.04669166699955
5ff07ec9-2c0e-494b-81f8-b85fc356d32d.jpg,0,1,0,0,0,43.62837158300658
5ff930b2-596f-405d-b575-1ceebcbde509.jpg,1,1,1,0,0,6.200976207999702
60159bc9-6670-430a-86e7-0dfbf809f775.jpg,N,N,N,N,N,1.0004434579996087
601d3eff-b6f9-4a1f-a005-79d9826daee0.jpg,1,1,1,0,0,4.160790375000033
6073ea6c-8ed0-4709-80dd-61fe674af53c.jpg,1,1,0,1,1,115.74224783300383
60819a5f-b541-41ad-97eb-d747f08a9165.jpg,1,1,U,U,0,98.44401628999776
6093f9bc-c596-4a40-b3d3-86995fcb82f9.jpg,1,1,1,0,0,26.313577958002497
61427ec1-158a-44d0-a96d-66d10c1467c9.jpg,1,1,0,1,0,59.13902225100037
6187f6f6-08f0-44bf-bc27-fd5f4d22c60b.jpg,1,1,1,0,0,12.95156850100011
61e93094-a36a-4aa5-ad34-d4e7a49c0e6b.jpg,1,0,0,0,0,9.00136191600086
62642987-5536-4180-9668-296bc82fe283.jpg,1,1,U,U,0,4960.865318498984
628bcd58-4c5a-4dcd-bc80-c498bd5fd1d8.jpg,0,1,0,0,0,2.9518149579998862
62d39f8f-ac65-467f-8ee8-1a85cf4a95e3.jpg,0,0,0,0,0,2.80846691700026
631107b9-88b7-4ea0-96fc-fce2c760339b.jpg,0,1,0,0,0,5.047141749999355
63a843ae-4975-4b05-90dc-8bfb2b462c71.jpg,1,1,1,1,1,8.439402750000681
6421cb43-f015-4bdb-abfa-0c9afe190098.jpg,1,1,1,0,0,3.7192979170004037
642da9a1-6997-40aa-a248-5d3385908df5.jpg,1,1,1,1,0,105.589162291001
643a9b53-e345-4929-827b-7ce3f5bfc853.jpg,1,1,0,1,1,9.019515083999977
646516a4-14de-4fd5-8b4b-6dc47f907bfa.jpg,1,1,0,1,0,165.24713479200452
